Brand                   ,Description                                                          ,Catérogie   ,Format (petit)         ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Fantino                 ,Salami sec calabrese épicé 300 g                                     ,charcuterie ,unité (300g)           ,8.99       ,2.997         ,caisse (8X300g)    ,67.99      ,2.833         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/salami-sec-calabrese-epice-fantino-24030/
Fantino                 ,Salami sec calabrese épicé 300 g                                     ,charcuterie ,unité (300g)           ,8.99       ,2.997         ,caisse (8X300g)    ,67.99      ,2.833         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/salami-sec-calabrese-epice-fantino-24030/
Casa Italia             ,"Salami soppressata doux 1,2 kg"                                     ,charcuterie ,"unité (env. 1,2 kg)"  ,24.99      ,2.083         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/spressata-doux-casa-italia-25242/
Casa Italia             ,Salami soppressata piquant 800 g                                     ,charcuterie ,"unité (env. 0,8 kg)"  ,24.99      ,3.124         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/sopressata-piquante-casa-italia-36368/
Lesters                 ,Salami tout boeuf 300 g                                              ,charcuterie ,unité (300g)           ,6.29       ,2.097         ,caisse (8x300g)    ,39.49      ,1.645         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-au-boeuf-lesters-14438/
Lesters                 ,"Salami tout boeuf entier 2,5 kg"                                    ,charcuterie ,"unité (env. 2,5 kg)"  ,9.97       ,0.399         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-tout-boeuf-entier-lesters-05557/
Mello                   ,Salami tout bœuf 1 kg                                                ,charcuterie ,unité (1un)            ,12.59      ,12.59         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-au-boeuf-1-kg-mello-23247/
Gaspésien               ,Salami tout-boeuf 3 kg                                               ,charcuterie ,unité (env. 3 kg)      ,7.99       ,0.266         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-tout-boeuf-gaspesien-33102/
Gaspésien               ,Salami tranché 200 g                                                 ,charcuterie ,unité (200g)           ,2.99       ,1.495         ,caisse (12x200g)   ,32.99      ,1.375         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-tranche-gaspesien-23610/
Piller's                ,"Salami vieilli forêt noire 1,2 kg"                                  ,charcuterie ,"unité (env. 1,2 kg)"  ,24.99      ,2.083         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-foret-noir-vieilli-pillers-37102/
Salamico                ,Salami à l'ail                                                       ,charcuterie ,unité (env. 1 kg)      ,12.99      ,1.299         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/salami-a-lail-salamico-29609/
Golosini                ,Salami épicé à tartiner Nduja 250 g                                  ,charcuterie ,"unité (env. 0,25 kg)" ,36.99      ,14.796        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/prosciutto/hduja-golosini-31662/
Fantino                 ,Salamitti marsala tranché 200 g                                      ,charcuterie ,unité (200g)           ,5.29       ,2.645         ,caisse (8x200g)    ,39.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/salametti-marsala-tranche-fantino-11010/
O'Sole Mio              ,Sauce Alfredo 600 ml                                                 ,charcuterie ,unité (540ml)          ,6.99       ,1.294         ,caisse (6x540ml)   ,38.99      ,1.203         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-alfredo-osole-mio-32829/
Top La!                 ,Sauce alfredo 800 ml                                                 ,charcuterie ,unité (800ml)          ,7.49       ,0.936         ,caisse (6x800ml)   ,37.99      ,0.791         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-alfredo-top-la-32985/
Top La!                 ,Sauce bolognaise mijotée 800 ml                                      ,charcuterie ,unité (800ml)          ,7.49       ,0.936         ,caisse (6x800ml)   ,37.99      ,0.791         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-bolognaise-mijotee-top-la-32991/
Top La!                 ,Sauce crémeuse rosée aux tomates 750 ml                              ,charcuterie ,unité (750ml)          ,7.49       ,0.999         ,caisse (6x750ml)   ,37.99      ,0.844         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-cremeuse-au-tomate-rosee-top-la-32980/
Top La!                 ,Sauce mac and cheese classique 800 ml                                ,charcuterie ,unité (800ml)          ,7.49       ,0.936         ,caisse (6x800ml)   ,37.99      ,0.791         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-mac--cheese-classique-top-la-32979/
O'Sole Mio              ,Sauce rosée 600 ml                                                   ,charcuterie ,unité (600ml)          ,6.89       ,1.148         ,caisse (6x600ml)   ,37.99      ,1.055         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-rosee-osole-mio-32591/
O'Sole Mio              ,Sauce rosée à la viande 540 ml                                       ,charcuterie ,unité (540ml)          ,7.49       ,1.387         ,caisse (6x540ml)   ,43.99      ,1.358         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-traiteur/sauce-rose-a-la-viande-osole-mio-29381/
Mello                   ,Saucisse Karnatzel                                                   ,charcuterie ,unité (env. 1 kg)      ,16.99      ,1.699         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-karnatzel-mello-11196/
Salamico                ,Saucisse Oktoberfest 490 g                                           ,charcuterie ,"unité (env. 0,49 kg)" ,10.99      ,2.243         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-octoberfest-salamico-35481/
Salamico                ,Saucisse Weisswurst 490 g                                            ,charcuterie ,"unité (env. 0,49 kg)" ,11.99      ,2.447         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-wesswurst-salamico-29423/
Harvest Creek           ,Saucisse barbecue halal 908 g                                        ,charcuterie ,unité (900g)           ,4.99       ,0.554         ,caisse (6x900g)    ,23.99      ,0.444         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/saucisse-au-barbecue-halal-harvest-creek-35863/
Salamina                ,Saucisse chorizo douce 300 g                                         ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (12X300g)   ,44.99      ,1.25          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-chorizo-douce-salamina-28177/
Salamina                ,Saucisse chorizo piquante 300 g                                      ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (12X300g)   ,44.99      ,1.25          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-chorizo-forte-salamina-28178/
Brandt                  ,Saucisse de campagne fumée 375 g                                     ,charcuterie ,unité (375g)           ,5.99       ,1.597         ,caisse (10x375g)   ,53.99      ,1.44          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-de-campagne-brandt-39098/
Brandt                  ,Saucisse de dinde 375 g                                              ,charcuterie ,unité (375g)           ,5.99       ,1.597         ,caisse (10x375g)   ,53.99      ,1.44          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-de-dinde-brandt-39114/
Brandt                  ,Saucisse de veau 225 g                                               ,charcuterie ,unité (225g)           ,5.79       ,2.573         ,caisse (10x225g)   ,50.99      ,2.266         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-de-veau-brandt-39116/
Salamico                ,Saucisse debreciner douce 490 g                                      ,charcuterie ,"unité (env. 0,49 kg)" ,11.99      ,2.447         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-debreciner-douce-salamico-29421/
Brandt                  ,Saucisse européenne 225 g                                            ,charcuterie ,unité (225g)           ,4.39       ,1.951         ,caisse (10x225g)   ,38.99      ,1.733         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-europeenne-brandt-39039/
Johnny                  ,Saucisse forte sèche entière 250 g                                   ,charcuterie ,"unité (env. 0,25 kg)" ,25.99      ,10.396        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/cacciatore-forte-johnny-48747/
Hygrade                 ,Saucisse fumée de boeuf 375 g                                        ,charcuterie ,unité (375g)           ,6.99       ,1.864         ,caisse (12x375g)   ,76.99      ,1.711         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-fumee-au-boeuf-hygrade-05622/
Salamina                ,Saucisse grecque loukanita 300 g                                     ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (12x300g)   ,44.99      ,1.25          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-grecque-loukanita-salamina-28179/
Lesters                 ,Saucisse hot-dog BBQ 450 g                                           ,charcuterie ,unité (450g)           ,4.29       ,0.953         ,caisse (12x450g)   ,47.49      ,0.879         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-fumee-bbq-lesters-23401/
Lesters                 ,Saucisse hot-dog bacon 375 g                                         ,charcuterie ,unité (375g)           ,4.29       ,1.144         ,caisse (12x375g)   ,46.99      ,1.044         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-fume-bacon-lesters-33073/
Lesters                 ,Saucisse hot-dog jumbo 450 g                                         ,charcuterie ,unité (450g)           ,4.29       ,0.953         ,caisse (12x450g)   ,46.99      ,0.87          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-fumees-jumbo-lesters-30069/
Roma                    ,Saucisse italienne douce 450 g                                       ,charcuterie ,unité (450g)           ,6.49       ,1.442         ,caisse (8X450g)    ,47.99      ,1.333         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-italienne-douce-roma-32731/
Roma                    ,Saucisse italienne forte 450 g                                       ,charcuterie ,unité (450g)           ,6.49       ,1.442         ,caisse (8X450g)    ,47.99      ,1.333         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-italienne-forte-roma-32732/
Brandt                  ,Saucisse mini coiffe fumée 375 g                                     ,charcuterie ,unité (375g)           ,6.99       ,1.864         ,caisse (10x375g)   ,66.99      ,1.786         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-mini-coiffe-fumee-brandt-31794/
Lafleur                 ,Saucisse non cuite porc et bœuf x10                                  ,charcuterie ,unité (375g)           ,4.59       ,1.224         ,caisse (6x375g)    ,23.99      ,1.066         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-porc-et-boeuf-lafleur-14144/
Rea                     ,Saucisse sèche cacciatore douce au fenouil 360 g                     ,charcuterie ,"unité (env. 0,36 kg)" ,26.69      ,7.414         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisse-seche-cacciatore-douce-fenouil-longue-rea-10033/
Rea                     ,Saucisse sèche cacciatore douce longue 360 g                         ,charcuterie ,"unité (env. 0,36 kg)" ,26.69      ,7.414         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisse-seche-cacciatore-douce-longue-rea-11002/
Rea                     ,Saucisse sèche cacciatore forte 360 g                                ,charcuterie ,"unité (env. 0,36 kg)" ,26.69      ,7.414         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisse-seche-cacciatore-forte-longue-rea-11004/
Rea                     ,Saucisse sèche cacciatore forte au fenouil 360 g                     ,charcuterie ,"unité (env. 0,36 kg)" ,26.69      ,7.414         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisse-seche-cacciatore-forte-fenouil-longue-rea-10031/
Johnny                  ,Saucisse sèche forte 500 g                                           ,charcuterie ,"unité (env. 0,5 kg)"  ,24.99      ,4.998         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-seche-longue-forte-johnny-28249/
Gusta                   ,Saucisse végétalienne au blé épicée et fumée à la Montréalaise 350 g ,charcuterie ,unité (350g)           ,5.99       ,1.711         ,caisse (12x350g)   ,65.99      ,1.571         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/saucisse-au-ble-vegan-montrealaise-epice-fume-gusta-31636/
Nostrano                ,Saucissees fortes Calabrese 175 g                                    ,charcuterie ,unité (175g)           ,5.99       ,3.423         ,caisse (10X175g)   ,49.99      ,2.857         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-fortes-calabrese-nostrano-30072/
Maple Lodge             ,Saucisses au poulet jumbo 900 g                                      ,charcuterie ,unité (900g)           ,6.39       ,0.71          ,caisse (6x900g)    ,34.99      ,0.648         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-au-poulet-jumbo-maple-lodge-01032/
Maple Lodge             ,Saucisses au poulet suprêmes halal 900 g                             ,charcuterie ,unité (900g)           ,6.99       ,0.777         ,caisse (6x900g)    ,35.99      ,0.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-au-poulet-supreme-maple-lodge-36109/
Yves veggie             ,Saucisses au tofu végétalien 275 g                                   ,charcuterie ,unité (275g)           ,3.99       ,1.451         ,caisse (12x275g)   ,42.99      ,1.303         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/tofu/saucisses-au-tofu-vegetalien-yves-veggie-11318/
Yves veggie             ,Saucisses au tofu végétaliennes familiales 450 g                     ,charcuterie ,unité (450g)           ,5.99       ,1.331         ,caisse (12x450g)   ,64.99      ,1.204         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/tofu/saucisse-au-tofu-vegetalien-familial-yves-veggie-31631/
Nostrano                ,Saucisses cacciatora douces 175 g                                    ,charcuterie ,unité (175g)           ,5.99       ,3.423         ,caisse (10x175g)   ,49.99      ,2.857         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-cacciatore-nostrano-30071/
Yves veggie             ,Saucisses chili épicée végétarienne 275 g                            ,charcuterie ,unité (275g)           ,4.99       ,1.815         ,caisse (12x275g)   ,45.99      ,1.394         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/tofu/saucisse-veggie-chilli-epicee-yves-veggie-31627/
Maple Lodge             ,Saucisses de poulet fortes 900 g                                     ,charcuterie ,unité (900g)           ,6.39       ,0.71          ,caisse (6x900g)    ,34.99      ,0.648         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-forte-au-poulet-maple-lodge-23722/
Maple Lodge             ,Saucisses de poulet fortes halal 900 g                               ,charcuterie ,unité (900g)           ,7.59       ,0.843         ,caisse (6x900g)    ,35.99      ,0.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/saucisse-forte-au-poulet-halal-maple-lodge-23721/
Salamico                ,Saucisses debreciner forte 490 g                                     ,charcuterie ,"unité (env. 0,49 kg)" ,11.99      ,2.447         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-debreciner-forte-salamico-29422/
Johnny                  ,Saucisses douces sèches 250 g                                        ,charcuterie ,"unité (env. 0,25 kg)" ,25.99      ,10.396        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/cacciatore-douce-johnny-48746/
Lesters                 ,Saucisses fumées 450 g                                               ,charcuterie ,unité (450g)           ,4.29       ,0.953         ,caisse (24X450g)   ,94.99      ,0.88          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-fumees-lesters-05549/
Maple Lodge             ,Saucisses fumées au poulet x12                                       ,charcuterie ,unité (450g)           ,2.69       ,0.598         ,caisse (24x450g)   ,51.99      ,0.481         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-au-poulet-maple-lodge-10651/
Lafleur                 ,Saucisses fumées barbecue x8                                         ,charcuterie ,unité (450g)           ,3.99       ,0.887         ,caisse (12x450g)   ,40.99      ,0.759         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-fumees-barbecue-lafleur-10077/
Maple Lodge             ,Saucisses fumées originales de poulet halal 450 g                    ,charcuterie ,unité (450g)           ,2.99       ,0.664         ,caisse (24X450g)   ,58.99      ,0.546         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/saucisse-halal-au-poulet-maple-lodge-37961/
Lafleur                 ,Saucisses fumées originales x26                                      ,charcuterie ,unité (1kg)            ,6.49       ,0.649         ,caisse (6X1kg)     ,33.99      ,0.567         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-fumees-originales-lafleur-24825/
Lafleur                 ,Saucisses fumées régulières x12                                      ,charcuterie ,unité (450g)           ,3.99       ,0.887         ,caisse (24X450g)   ,76.99      ,0.713         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-fumee-reguliere-lafleur-19189/
Lesters                 ,Saucisses hot dog fumées tout boeuf 375 g                            ,charcuterie ,unité (375g)           ,4.99       ,1.331         ,caisse (12X375g)   ,52.99      ,1.178         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisses-hot-dog-fumees-tout-boeuf-lesters-30070/
Salamico                ,Saucisses knackwurst 490 g                                           ,charcuterie ,"unité (env. 0,49 kg)" ,10.99      ,2.243         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-knackwurst-salamico-29419/
Johnny                  ,Saucisses sèches longues 500 g                                       ,charcuterie ,"unité (env. 0,5 kg)"  ,24.99      ,4.998         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-seche-longue-douce-johnny-33109/
Salamico                ,Saucisses viennoises 490 g                                           ,charcuterie ,"unité (env. 0,49 kg)" ,11.99      ,2.447         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisse-viennoise-salamico-29420/
Gusta                   ,Saucisses végétaliennes au blé paprika fumé espanola 350 g           ,charcuterie ,unité (350g)           ,5.99       ,1.711         ,caisse (12x350g)   ,65.99      ,1.571         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/saucisse-au-ble-vegan-espagnola-paprika-fume-gusta-31638/
Gusta                   ,Saucisses végétaliennes au blé poivrons fines herbes italiana 350 g  ,charcuterie ,unité (350g)           ,5.99       ,1.711         ,caisse (12x350g)   ,65.99      ,1.571         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/viande-vege/saucisse-ble-vegan-italiana-poivrons-fines-herbes-gusta-31637/
Salamico                ,Saucisson Cracovie 2 kg                                              ,charcuterie ,unité (env. 2 kg)      ,11.99      ,0.6           ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisse/saucisson-cracovie-salamico-35483/
Brandt                  ,Saucisson Kolbassa 300 g                                             ,charcuterie ,unité (300g)           ,4.99       ,1.663         ,caisse (15X300g)   ,58.99      ,1.311         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-kolbassa-brandt-39027/
Papille                 ,Saucisson au chorizo fumé 300 g                                      ,charcuterie ,unité (300un)          ,8.49       ,0.028         ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-au-chorizo-fume-papille-07911/
Papille                 ,Saucisson au vin blanc 300 g                                         ,charcuterie ,unité (300un)          ,8.49       ,0.028         ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-au-vin-blanc-papille-07914/
Papille                 ,Saucisson au vin blanc 300 g                                         ,charcuterie ,unité (300un)          ,8.49       ,0.028         ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-au-vin-rouge-papille-07915/
Papille                 ,Saucisson aux tomates séchées 300 g                                  ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-aux-tomates-sechees-papille-14432/
Roma                    ,Saucisson cacciatore doux 150 g                                      ,charcuterie ,unité (150g)           ,4.49       ,2.993         ,caisse (10X150g)   ,39.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/saucisson-cacciatore-doux-roma-21386/
Roma                    ,Saucisson cacciatore fort 150 g                                      ,charcuterie ,unité (150g)           ,4.49       ,2.993         ,caisse (10X150g)   ,39.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/saucisson-cacciatore-fort-150-g-roma-21388/
Papille                 ,Saucisson cajun 300 g                                                ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-cajun-papille-16368/
Papille                 ,Saucisson cajun 300 g                                                ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,47.99      ,2.666         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-cajun-papille-16368/
Salumi                  ,Saucisson chorizo piquant 400 g                                      ,charcuterie ,"unité (env. 0,4 kg)"  ,12.69      ,3.172         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-chorizo-piquant-salumi-20064/
Papille                 ,Saucisson de Gênes 300 g                                             ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6X300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-de-genes-papille-26629/
Nostrano                ,Saucisson de Gênes tranché 125 g                                     ,charcuterie ,unité (125g)           ,5.29       ,4.232         ,caisse (12x125g)   ,46.99      ,3.133         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/genoa-tranche-nostrano-10056/
Brandt                  ,Saucisson kabanossa en coiffe 500 g                                  ,charcuterie ,"unité (env. 0,5 kg)"  ,18.99      ,3.798         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-kabanossa-brandt-00224/
Papille                 ,Saucisson pepperoni 300 g                                            ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-pepperoni-papille-14367/
Roma                    ,Saucisson peppette à saveur de fumée 500 g                           ,charcuterie ,unité (500g)           ,12.99      ,2.598         ,caisse (4x500g)    ,43.99      ,2.2           ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-peppette-a-saveur-de-fumee-roma-38153/
Brandt                  ,Saucisson polonais 300 g                                             ,charcuterie ,unité (300g)           ,4.39       ,1.463         ,caisse (15X300g)   ,58.99      ,1.311         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-polonais-brandt-39014/
Roma                    ,Saucisson salami calabrese piquant 300 g                             ,charcuterie ,unité (300g)           ,8.29       ,2.763         ,caisse (6X300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/salami/salami-calabrese-roma-17828/
Papille                 ,Saucisson salchichon 300 g                                           ,charcuterie ,unité (300g)           ,8.49       ,2.83          ,caisse (6x300g)    ,45.99      ,2.555         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-salchichon-papille-14431/
Porkshop                ,Saucisson sec Lawrence 125 g                                         ,charcuterie ,unité (125g)           ,5.99       ,4.792         ,caisse (10x125g)   ,56.99      ,4.559         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-lawrence-porkshop-29522/
Amsellem                ,Saucisson sec au boeuf jalapeno 80 g                                 ,charcuterie ,unité (80g)            ,5.99       ,7.487         ,caisse (12X80G)    ,60.99      ,6.353         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-boeuf-jalapeno-amsellem-30361/
Amsellem                ,Saucisson sec au bœuf Milano poivre doux 80 g                        ,charcuterie ,unité (80g)            ,5.99       ,7.487         ,caisse (12X80G)    ,60.99      ,6.353         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-boeuf-poivre-doux-amsellem-30397/
Sultana                 ,Saucisson sec au bœuf original halal 80 g                            ,charcuterie ,unité (80g)            ,5.99       ,7.487         ,caisse (12X80G)    ,60.99      ,6.353         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/saucisson-sec-au-boeuf-original--halal-sultana-30297/
Sultana                 ,Saucisson sec au bœuf à l'ail halal 80 g                             ,charcuterie ,unité (80g)            ,5.99       ,7.487         ,caisse (12X80G)    ,60.99      ,6.353         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/charcuterie-halal/saucisson-sec-a-lail-au-boeuf-halal-sultana-21397/
Sila                    ,Saucisson sec au chorizo 300 g                                       ,charcuterie ,unité (300g)           ,8.99       ,2.997         ,caisse (8X300g)    ,65.99      ,2.75          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-chorizo-sila-39120/
Sila                    ,Saucisson sec au chorizo 300 g                                       ,charcuterie ,unité (300g)           ,8.99       ,2.997         ,caisse (8X300g)    ,65.99      ,2.75          ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-chorizo-sila-39120/
Amsellem                ,Saucisson sec au chorizo de bœuf 80 g                                ,charcuterie ,unité (80g)            ,5.99       ,7.487         ,caisse (12X80G)    ,60.99      ,6.353         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-boeuf-chorizo-amsellem-30382/
Croque Cochon           ,Saucisson sec au fromage bleu 90 g                                   ,charcuterie ,unité (90g)            ,5.49       ,6.1           ,caisse (15X90g)    ,60.99      ,4.518         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-au-fromage-bleu-croque-cochon-21009/
Croque Cochon           ,Saucisson sec aux 5 poivres 90 g                                     ,charcuterie ,unité (90g)            ,5.49       ,6.1           ,caisse (15X90g)    ,60.99      ,4.518         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-aux-5-poivres-croque-cochon-23359/
Croque Cochon           ,Saucisson sec aux poivrons rôtis 90 g                                ,charcuterie ,unité (90g)            ,5.49       ,6.1           ,caisse (15X90g)    ,60.99      ,4.518         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/saucisson/saucisson-sec-aux-poivrons-rotis-croque-cochon-21013/
Du Breton               ,Saucisson sec biologique tranché 65 g                                ,charcuterie ,unité (65g)            ,4.99       ,7.677         ,caisse (12x65g)    ,47.99      ,6.153         ,https://www.mayrand.ca/fr/nos-produits/charcuterie/poulet-et-dinde/saucisson-sec-bio-tresor-tranche-du-breton-32234/
