Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Del Monte,Nectar de goyave 960 ml,boisson,unité (960ml),1.49,0.155,caisse (12x960ml),16.99,0.147,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-goyave-del-monte-22539/
Del Monte,Nectar de mangue 960 ml,boisson,unité (960ml),1.49,0.155,caisse (12x960ml),16.99,0.147,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-mangue-del-monte-22537/
Verona,Nectar de poire 125 ml x6,boisson,unité (6X125ml),2.99,49.833,caisse (4X6X125ml),10.99,0.366,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-poire-verona-35402/
Verona,Nectar de poire 680 ml,boisson,unité (680ml),1.89,0.278,caisse (12X680ml),20.99,0.257,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-poire-verona-30402/
Yoga,Nectar de poires 200 ml,boisson,unité (1X3X200ml),1.79,179.0,caisse (8X3X200ml),12.99,0.271,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-poires-yoga-31068/
Yoga,Nectar de poires 680 ml,boisson,unité (680ml),1.99,0.293,caisse (12X680ml),21.99,0.269,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-poires-yoga-32885/
Bennett's,"Nectar de prune 1,36 L",boisson,unité (1.36L),5.99,0.44,caisse (12x1.36L),62.99,0.386,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-au-prune-bennetts-29390/
Bennett's,Nectar de prune 300 ml x4,boisson,unité (4x300ml),5.99,149.75,caisse (6x4x300ml),33.99,0.472,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-au-prune-bennetts-33499/
Tradition,Nectar de pruneaux Vision Santé 950 ml,boisson,unité (950ml),5.49,0.578,caisse (6X950ml),31.99,0.561,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-pruneaux-vision-sante-tradition-27484/
Verona,Nectar de pêche 125 ml x6,boisson,unité (6X125ml),2.99,49.833,caisse (4X6X125ml),10.99,0.366,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-peche-verona-35401/
Verona,Nectar de pêche 680 ml,boisson,unité (680ml),1.89,0.278,caisse (12x680ml),20.99,0.257,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-peche-verona-21296/
Del Monte,Nectar de pêche 960 ml,boisson,unité (960ml),1.49,0.155,caisse (12x960ml),16.99,0.147,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-peche-del-monte-22536/
Yoga,Nectar de pêches 200 ml,boisson,unité (1X3X200ml),1.79,179.0,caisse (8X3X200ml),12.99,0.271,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-peches-yoga-31067/
Yoga,Nectar de pêches 680 ml,boisson,unité (680ml),1.99,0.293,caisse (12X680ml),21.99,0.269,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/nectar-de-peches-yoga-32882/
Orangina,Orangina 250 ml x12,boisson,N/A,N/A,N/A,caisse (12x250ml),19.99,0.666,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/bois-orange-orangina-29699/
Orangina,Orangina 250 ml x12,boisson,N/A,N/A,N/A,caisse (12x250ml),19.99,0.666,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/bois-orange-orangina-29699/
Orangina,Orangina 330 ml x6,boisson,unité (6x330ml),6.69,111.5,caisse (4x6x330ml),25.49,0.322,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/bois-orange-orangina-29700/
Orangina,Orangina 420 ml x12,boisson,N/A,N/A,N/A,caisse (12x420ml),16.99,0.337,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/bois-orange-orangina-29698/
Trombetta,Più crema capsules de café compatibles Nespresso x10,boisson,unité (10un),4.29,0.429,caisse (8X10un),30.99,0.387,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/cafe-en-capsule/capsules-de-cafe-piu-crema-trombetta-37332/
Belsoy,Préparation crémeuse au soya 250 ml,boisson,unité (250ml),2.49,0.996,caisse (15x250ml),33.99,0.906,https://www.mayrand.ca/fr/nos-produits/boisson/lait-et-boisson-vegetale/lait-concentre-et-en-poudre/preparation-cremeuse-de-soya-belsoy-36753/
Rose Hill,Préparation pour chocolat chaud 1 kg,boisson,unité (1kg),7.99,0.799,caisse (6X1kg),41.99,0.7,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/preparation-pour-chocolat-chaud-rose-hill-26337/
Baker's,Préparation pour chocolat chaud en sachets x50,boisson,unité (50X25g),19.49,38.98,caisse (2X50X25g),36.99,1.48,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/preparation-pour-chocolat-chaud-en-sachets-bakers-36423/
Rose Hill,Préparation pour chocolat chaud x50,boisson,N/A,N/A,N/A,caisse (50X28g),19.49,1.392,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/preparation-pour-chocolat-chaud-rose-hill-26336/
Rose Hill,Préparation pour chocolat chaud x50,boisson,N/A,N/A,N/A,caisse (50X28g),22.99,1.642,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/preparation-pour-chocolat-chaud-rose-hill-26344/
Arizona,Punch aux fruits 24 x 680 ml,boisson,N/A,N/A,N/A,caisse (24X680ml),22.49,0.138,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/punch-aux-fruits-680ml-arizona-26845/
Stewarts,Racinette 4x355 ml,boisson,unité (4X355ml),5.49,137.25,caisse (6X4X355ml),30.99,0.364,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/racinette-stewarts-23974/
Bardinet,Rhum gélifié 2 L,boisson,unité (2L),24.99,1.249,caisse (6X2L),142.99,1.192,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/liquide-cuisson-rhum-bardinet-35784/
Château Taillefer,Riesling,boisson,unité (750ml),15.99,2.132,caisse ,191.89,N/A,https://www.mayrand.ca/fr/nos-produits/boisson/vin/riesling-chateau-taillefer-29544/
Torani,Sirop amaretto 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-amaretto-torani-48653/
Torani,Sirop aromatisé au caramel 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aromatise-au-caramel-torani-48655/
Torani,Sirop aromatisé à la noisette 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aromatise-a-la-noisette-torani-48661/
Mathieu Teisseire,Sirop au caramel 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-au-caramel-mathieu-teisseire-32900/
Nesquik,Sirop au chocolat 700 ml,boisson,unité (700ml),5.19,0.741,caisse (12X700ml),59.99,0.714,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/sirop-au-chocolat-nesquik-25442/
Torani,Sirop au chocolat 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-au-chocolat-torani-27666/
Nesquik,"Sirop au chocolat enrichi au fer 1,4 L",boisson,unité (1.4L),11.99,0.856,caisse (6x1.4L),68.99,0.821,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/chocolat/sirop-au-chocolat-enrichi-au-fer-nesquik-10865/
Mathieu Teisseire,Sirop au gingembre 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),49.99,1.19,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-au-gingembre-mathieu-teisseire-32903/
Mathieu Teisseire,Sirop aux canneberges 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aux-canneberges-mathieu-teisseire-32894/
Mathieu Teisseire,Sirop aux concombres 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aux-concombres-mathieu-teisseire-32892/
Mathieu Teisseire,Sirop aux fraises 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aux-fraises-mathieu-teisseire-32897/
Mathieu Teisseire,Sirop aux fruits de la passion 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aux-fruits-de-la-passion-mathieu-teisseire-32895/
Mathieu Teisseire,Sirop aux pêches 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-aux-peches-mathieu-teisseire-32898/
Torani,Sirop crème de menthe 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-creme-de-menthe-torani-48659/
Marie Brizard,Sirop d'anis 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-danis-marie-brizard-35599/
Mathieu Teisseire,Sirop d'orgeat - amandes 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),45.99,1.095,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-dorgeat-mathieu-teisseire-32896/
Marie Brizard,Sirop d'orgeat 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-dorgeat-marie-brizard-35597/
Tina,Sirop d'orgeat saveur amande 710 ml,boisson,unité (710ml),3.49,0.492,caisse (12X710ml),38.99,0.458,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-dorgeat-saveur-amande-tina-17920/
Marie Brizard,Sirop de caramel 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-caramel-marie-brizard-35598/
Marie Brizard,Sirop de cassis 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6X700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-cassis-marie-brizard-36242/
Torani,Sirop de cerise 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-cerise-torani-48663/
Mathieu Teisseire,Sirop de citron 1 L,boisson,unité (1L),11.49,1.149,caisse (6x1L),63.99,1.067,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/teisseire-sirop-citron-mathieu-teisseire-35443/
Marie Brizard,Sirop de citron 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-citron-marie-brizard-35568/
Torani,Sirop de citron 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-citron-torani-29858/
Marie Brizard,Sirop de curaçao bleu 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-curacao-bleu-marie-brizard-35592/
Torani,Sirop de fraise 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-fraise-torani-27663/
Marie Brizard,Sirop de framboise 750 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-framboise-marie-brizard-14336/
Marie Brizard,Sirop de fruit de la passion 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-passion-marie-brizard-35572/
Monsieur Cocktail,Sirop de gingembre 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6X500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-gingembre-monsieur-cocktail-29431/
Château Thierry,Sirop de grenadine 375 ml,boisson,unité (375ml),3.49,0.931,caisse (12x375ml),38.99,0.866,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-grenadine-chateau-thierry-08678/
Best Way,Sirop de grenadine 4 L,boisson,unité (4L),15.49,0.387,caisse (2X4L),28.99,0.362,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-grenadine-best-way-16932/
Marie Brizard,Sirop de grenadine 750 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-grenadine-marie-brizard-14335/
Monsieur Cocktail,Sirop de grenadine du terroir 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6X500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-grenadine-terroir-monsieur-cocktail-29414/
Torani,Sirop de kiwi 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-kiwi-torani-48667/
Monsieur Cocktail,Sirop de lime 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6X500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-lime-monsieur-cocktail-29415/
Marie Brizard,Sirop de lime 750 ml,boisson,unité (750ml),8.49,1.132,caisse (6x750ml),46.99,1.044,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-lime-marie-brizard-14338/
Torani,Sirop de limette 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-limette-torani-48668/
Torani,Sirop de litchi 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-litchi-torani-27662/
Torani,Sirop de mangue 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12750ml),85.99,0.674,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-mangue-torani-48660/
Marie Brizard,Sirop de melon d'eau 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-pasteque-marie-brizard-35571/
Torani,Sirop de melon d'eau 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-melon-deau-torani-27664/
Marie Brizard,Sirop de menthe 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6X700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-menthe-marie-brizard-45621/
Marie Brizard,Sirop de noix de coco 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-noix-de-coco-marie-brizard-35590/
Marie Brizard,Sirop de pamplemousse rose 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-pamplousse-rose-marie-brizard-35587/
Marie Brizard,Sirop de pomme verte 750 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),46.99,1.119,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-pomme-verte-marie-brizard-14340/
Torani,Sirop de pomme verte 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-pomme-verte-torani-27665/
Torani,Sirop de pêche 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-de-peche-torani-48670/
Monsieur Cocktail,Sirop gym tonic 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6x500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-gym-tonic-monsieur-cocktail-29416/
Monsieur Cocktail,Sirop love tonic 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6X500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-love-tonic-monsieur-cocktail-29417/
Monsieur Cocktail,Sirop mix à bloody mary 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6X500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-mix-a-bloody-mary-monsieur-cocktail-29413/
Mathieu Teisseire,Sirop mojito 700 ml,boisson,unité (700ml),8.99,1.284,caisse (6x700ml),49.99,1.19,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-mojito-mathieu-teisseire-32904/
Nature's Best,Sirop simple 950 ml,boisson,unité (950ml),4.99,0.525,caisse (6X950ml),25.99,0.456,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/sirop-simple-natures-best-29392/
Monsieur Cocktail,Sirop tonic québécois 500 ml,boisson,unité (500ml),19.99,3.998,caisse (6x500ml),107.99,3.6,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-tonic-quebecois-monsieur-cocktail-29412/
Torani,Sirop vanille 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-vanille-torani-48662/
Torani,Sirop à l'amande roca 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-a-lamande-roca-torani-48652/
Torani,Sirop à la canelle 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-a-la-canelle-torani-48654/
Torani,Sirop à la crème irlandaise 750 ml,boisson,unité (750ml),8.99,1.199,caisse (12X750ml),85.99,0.955,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-a-la-creme-irlandaise-torani-48658/
Mathieu Teisseire,Sirop à la fleur de sureau 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),45.99,1.095,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-fleur-de-sureau-mathieu-teisseire-32893/
Mathieu Teisseire,Sirop à la framboise 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-a-la-framboise-mathieu-teisseire-32902/
Mathieu Teisseire,Sirop à la vanille 700 ml,boisson,unité (700ml),8.49,1.213,caisse (6x700ml),44.99,1.071,https://www.mayrand.ca/fr/nos-produits/boisson/cristal-et-sirop/sirop/sirop-a-la-vanille-mathieu-teisseire-32901/
Oasis,"Smoothie vert actif 1,75 L",boisson,unité (1.75L),3.99,0.228,caisse (8X1.75L),29.99,0.214,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-frais/smoothie-vert-actif-oasis-35651/
Coke,Soda Coca Cola 355 ml x24,boisson,N/A,N/A,N/A,caisse (24x355ml),8.79,0.103,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/boisson-gazeuse-classique-coca-cola-coke-13352/
Stewarts,Soda mousse 4x355 ml,boisson,unité (4X355ml),5.49,137.25,caisse (6X4X355ml),30.99,0.364,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/soda-mousse-stewarts-23973/
Stewarts,Soda raisin 4x355 ml,boisson,unité (4X355ml),5.49,137.25,caisse (6X4X355ml),30.99,0.364,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/soda-raisin-stewarts-23860/
Canada Dry,Soda tonic 12x355 ml,boisson,N/A,N/A,N/A,caisse (12X355ml),5.49,0.129,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/soda-tonic-canada-dry-42526/
Stewarts,Soda à l'orange 4x355 ml,boisson,unité (4X355ml),5.49,137.25,caisse (6X4X355ml),30.99,0.364,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/soda-a-lorange-stewarts-23972/
Stewarts,Soda à la cerise noire 4x355 ml,boisson,unité (4X355ml),5.49,137.25,caisse (6X4X355ml),30.99,0.364,https://www.mayrand.ca/fr/nos-produits/boisson/boisson-gazeuse/soda-a-la-cerise-noire-4-stewarts-23975/
Red Rose,Thé 1 tasse 4 étoiles x100,boisson,unité (100un),6.69,0.067,caisse (10X100un),61.99,0.062,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-4-etoiles-avec-ficelle-pour-1-tasse-red-rose-21654/
Red Rose,Thé 2 tasses 4 étoiles x240,boisson,unité (240un),17.99,0.075,caisse (4X240un),65.99,0.069,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-2-tasses-4-etoiles-red-rose-34845/
4 o'clock,Thé Earl Grey x20,boisson,unité (20un),3.49,0.175,caisse (6X20un),18.99,0.158,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-earl-grey-4-oclock-25041/
Salada,Thé Orange Pekoe x2004,boisson,N/A,N/A,N/A,caisse (2004un),52.99,0.026,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-1-tasse-2-etoiles-salada-35416/
Pure Leaf,Thé au citron 12 x 547 ml,boisson,N/A,N/A,N/A,caisse (12x547ml),23.99,0.365,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-au-citron-pure-leaf-07693/
Tazo,Thé chai latte concentré 946 ml,boisson,unité (946ml),5.49,0.58,caisse (6X946ml),30.99,0.546,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-chai-latte-concentre-tazo-26512/
4 O'Clock,Thé english break x20,boisson,unité (20un),3.49,0.175,caisse (6x20un),18.99,0.158,https://www.mayrand.ca/fr/nos-produits/boisson/cafe-the-et-chocolat/the-et-tisane/the-english-break-4-oclock-25042/
Nestea,Thé glacé 341 ml x24,boisson,N/A,N/A,N/A,caisse (24X341ml),9.79,0.12,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-nestea-24371/
Brisk,Thé glacé au citron,boisson,N/A,N/A,N/A,caisse (12x355ml),5.49,0.129,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-au-citron-brisk-35014/
Snapple,Thé glacé au citron 12 x 473 ml,boisson,N/A,N/A,N/A,caisse (12X473ml),9.99,0.176,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-au-citron-snapple-26263/
Brisk,Thé glacé au citron 24 x 355 ml,boisson,N/A,N/A,N/A,caisse (24x355ml),8.99,0.106,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-au-citron-brisk-00072/
San Benedetto,Thé glacé au citron 500 ml x12,boisson,N/A,N/A,N/A,caisse (12x500ml),15.49,0.258,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-au-citron-san-benedetto-38431/
Pure Leaf,Thé glacé aux pêches 547 ml,boisson,N/A,N/A,N/A,caisse (12x547ml),23.99,0.365,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-au-peche-pure-leaf-07695/
San Benedetto,Thé glacé pêche x12,boisson,N/A,N/A,N/A,caisse (12X500ml),15.49,0.258,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-peche-san-benedetto-38430/
Snapple,Thé glacé à la fraise et au kiwi 12 x 473 ml,boisson,N/A,N/A,N/A,caisse (12X473ml),9.99,0.176,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-fraise-et-au-kiwi-snapple-26259/
Arizona,Thé glacé à la framboise 24 x 680 ml,boisson,N/A,N/A,N/A,caisse (24X680ml),22.99,0.141,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-framboise-arizona-35509/
Snapple,Thé glacé à la limonade 12 x 473 ml,boisson,N/A,N/A,N/A,caisse (12x473ml),9.99,0.176,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-limonade-snapple-26261/
Snapple,Thé glacé à la mangue 12 x 473 ml,boisson,N/A,N/A,N/A,caisse (12X473ml),9.99,0.176,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-mangue-snapple-26260/
Snapple,Thé glacé à la pêche 12 x 473 ml,boisson,N/A,N/A,N/A,caisse (12X473ml),9.99,0.176,https://www.mayrand.ca/fr/nos-produits/boisson/jus-et-boisson/jus-et-boisson-aux-fruits/the-glace-a-la-peche-snapple-26258/
