Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Ravifruit,Purée de pommes vertes surgelée 1 kg,surgele,unité (1kg),9.49,0.949,caisse (5x1kg),44.99,0.9,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/puree-de-pomme-verte-surgelee-ravifruit-34076/
Ravifruit,Purée de pêches de vigne surgelée 1 kg,surgele,unité (1kg),14.99,1.499,caisse (5x1kg),66.99,1.34,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/puree-peche-de-vigne-surgelee-ravifruit-34083/
Canoa,Purée fruit de la passion 32 oz,surgele,unité (32oz),11.49,1.267,caisse (6X32oz),60.99,1.121,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/puree-fruit-de-la-passion-surgele-canoa-23159/
Canoa,Purée fruit de la passion 397 g,surgele,unité (397g),3.99,1.005,caisse (12X397g),43.99,0.923,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/puree-fruit-de-la-passion-surgelee-canoa-24118/
Ravifruit,Purée pabana surgelée 1 kg,surgele,unité (1kg),14.99,1.499,caisse (5x1kg),68.99,1.38,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/puree-cocktail-pabana-surgelee-ravifruit-34080/
Caro Kev,Pâte feuilletée carrée surgelée 454 g,surgele,unité (454g),3.79,0.835,caisse (30x454g),99.99,0.734,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-feuilletee-carree-congelee-caro-kev-14815/
Pepperidge,Pâte feuilletée en feuilles,surgele,N/A,N/A,N/A,caisse (6.24kg),54.99,0.881,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-feuilletee-en-feuille-surgelee-pepperidge-06090/
Ppo,Pâte feuilletée en feuilles 10 kg,surgele,N/A,N/A,N/A,caisse (10kg),49.99,0.5,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-feuilletee-en-feuilles-surgelee-ppo-34673/
Caro Kev,Pâte feuilletée surgelée 1 kg,surgele,unité (1kg),5.79,0.579,caisse (15x1kg),74.99,0.5,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-feuilletee-congelee-caro-kev-07280/
Lilas,Pâte phyllo mince feuilletée surgelée 454 g,surgele,unité (454g),2.19,0.482,caisse (24x454g),43.99,0.404,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-phyllo-feuilletee-surgelee-lilas-06327/
Romina,Pâte pour empanadas 600 g,surgele,unité (600g),4.99,0.832,caisse (12X600g),52.99,0.736,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-pour-empanadas-romina-24555/
Wong Wing,Pâte à Pâtés impériaux 454 g,surgele,unité (454g),3.59,0.791,caisse (12x454g),35.99,0.661,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-pour-pates-imperiaux-congelee-wong-wing-05780/
Kim Lam,Pâte à dumpling chinois congelée,surgele,unité (454g),3.99,0.879,caisse (12x454g),45.99,0.844,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-a-dumplings-congelee-kim-lam-31773/
Guilmath,Pâte à frire au poulet épicé 900 g,surgele,unité (900g),15.69,1.743,caisse (12x900g),170.99,1.583,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-a-frire-au-poulet-acra-epice-guilmath-07451/
Petite Pâtissière,Pâte à pizza régulière x3,surgele,unité (3un),8.69,2.897,caisse (5X3un),39.99,2.666,https://www.mayrand.ca/fr/nos-produits/surgele/pizza-c354cf11/pate-a-pizza-surgelee/pate-a-pizza-reguliere-congele-petite-patissiere-21048/
Novali,Pâte à tarte 4 x 1 kg,surgele,N/A,N/A,N/A,caisse (4kg),13.49,0.337,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pate-a-tarte-congelee-novali-24100/
Kim Lam,Pâte à wonton congelée 220 g,surgele,unité (220g),3.99,1.814,caisse (12x220g),42.99,1.628,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-a-wonton-congelee-kim-lam-31772/
Wong Wing,Pâtes à Won Ton 454 g,surgele,unité (454g),3.39,0.747,caisse (12X454g),33.99,0.624,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/pate-a-tarte-surgelee/pates-a-won-ton-surgele-wong-wing-33690/
Villa Ravioli,Pâtes à lasagne surgelées 500 g,surgele,unité (500g),4.49,0.898,caisse (10X500g),40.49,0.81,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-surgelees/pates-a-lasagne-congelees-villa-ravioli-44359/
St-Hubert,Pâté au bœuf braisé surgelé 760 g,surgele,unité (760g),8.99,1.183,caisse (6x760g),49.99,1.096,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-boeuf-braise-surgele-st-hubert-31648/
Au P'TIT Marché,Pâté au poulet 625 g,surgele,unité (625g),7.49,1.198,caisse (12x625g),85.99,1.147,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-au-poulet-congele-au-ptit-marche-52213/
Mayrand,Pâté au poulet congelé 3 x 780 g,surgele,unité (3un),20.99,6.997,caisse ,62.99,N/A,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pates-au-poulet-congeles-x3-mayrand-58135/
St-Hubert,Pâté au poulet surgelé 235 g x2,surgele,unité (2x235g),6.49,324.5,caisse (9x2x235g),46.99,1.111,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-au-poulet-surgele-st-hubert-31650/
St-Hubert,Pâté au poulet surgelé 800 g,surgele,unité (800g),8.99,1.124,caisse (6x800g),49.99,1.041,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-au-poulet-surgele-st-hubert-31655/
Mayrand,Pâté de saumon cuit congelé 800 g,surgele,unité (800g),7.49,0.936,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/charcuterie/pret-a-manger/pate-et-tourtiere/pate-au-saumon-cuit-et-congele-mayrand-58136/
Wong Wing,Pâté impérial aux légumes x20,surgele,unité (20un),11.99,0.6,caisse (6x20un),66.99,0.558,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pate-imperiaux-aux-legumes-surgele-wong-wing-25163/
Wong Wing,Pâté impériaux poulet et champignon x20,surgele,unité (20un),11.99,0.6,caisse (6x20un),65.99,0.55,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pates-imperiaux-au-poulet-et-champignons-congele-wong-wing-11579/
Wong Wing,Pâtés impériaux à la viande x20,surgele,unité (20un),11.79,0.589,caisse (6x20un),65.99,0.55,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/pates-imperiaux-a-la-viande-congeles-wong-wing-06064/
Flamingo,Pépites de poitrine de poulet panées cuites surgelées 800 g,surgele,unité (800g),9.99,1.249,caisse (12x800g),106.99,1.114,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/pepite-poitrine-poulet-panee-ent.-cuite-surgelee-flamingo-31694/
Flamingo,Pépites de poitrine de poulet surgelées 2 kg,surgele,N/A,N/A,N/A,caisse (2kg),27.99,1.399,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/pepite-de-poitrine-de-poulet-congelee-flamingo-19533/
Maple Lodge,Pépites de poulet cuites halal 800 g,surgele,unité (800g),11.29,1.411,caisse (6X800g),56.99,1.187,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-halal-surgelee/pepites-de-poulet-cuit-halal-surgelees-maple-lodge-27994/
Janes,Pépites de poulet panée et cuite surgelée 1.1 kg,surgele,unité (1.1kg),10.49,0.954,caisse (8x1.1kg),72.99,0.829,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/pepite-de-poulet-panee-et-cuite-surgelee-janes-31416/
Flamingo,Pépites de poulet pré-frit 2 kg,surgele,N/A,N/A,N/A,caisse (2kg),25.99,1.299,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/viande-panee-surgelee/pepite-de-poulet-pre-frit-surgele-flamingo-25079/
Fruits de mer Québec,Pétoncle 10-20 200 g,surgele,unité (200g),15.79,7.895,caisse (12X200g),176.99,7.375,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-10-20-surgele-fruits-de-mer-quebec-28349/
Fruits de mer Québec,Pétoncle 10-20 200 g,surgele,unité (200g),15.79,7.895,caisse (12X200g),176.99,7.375,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-10-20-surgele-fruits-de-mer-quebec-28349/
Fruits de mer Québec,Pétoncle 40-60 200 g,surgele,unité (200g),12.99,6.495,caisse (12X200g),142.99,5.958,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-40-60-surgele-fruits-de-mer-quebec-28353/
Pearlmark,Pétoncles 10/20 5 lb,surgele,unité (5lb),102.29,4.51,caisse (6X5lb),549.99,4.042,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncles-1020-surgelees-pearlmark-36910/
Pearlmark,Pétoncles 10/20 5 lb,surgele,unité (5lb),102.29,4.51,caisse (6X5lb),549.99,4.042,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncles-1020-surgelees-pearlmark-36910/
Pearlmark,Pétoncles 120-150 5 lb,surgele,unité (5lb),35.99,1.587,caisse (6x5lb),195.99,1.44,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-surgele-120150-surgele-pearlmark-29387/
Blue Tide,Pétoncles 20/30 5 lb,surgele,unité (5lb),114.99,5.07,caisse (2X5lb),212.99,4.696,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncles-2030-surgelees-blue-tide-22254/
Unomondo,Pétoncles 60/80 congelées 5 lb,surgele,unité (5lb),43.99,1.94,caisse (6x5lb),230.99,1.697,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-60-80-congele-unomondo-32181/
Royal Harbour,Pétoncles 80/120 340 g,surgele,unité (340g),9.69,2.85,caisse (12x340g),86.99,2.132,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncles-80120-congeles-royal-harbour-12201/
Pearlmark,Pétoncles de baies 750 g,surgele,unité (750g),10.99,1.465,caisse (10x750g),104.99,1.4,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncle-150200-congelee-pearlmark-12644/
Eastern Fisheries,Pétoncles de mer naturels 2 lb,surgele,unité (2lb),47.99,5.29,caisse (5X2lb),213.99,4.718,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/petoncle-surgele/petoncles-de-mer-naturels-surgeles-eastern-fisheries-29159/
Below Zero,Pêches tranchées surgelées 1 kg,surgele,unité (1kg),4.99,0.499,caisse (5x1kg),21.99,0.44,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/peches-tranchees-surgelees-below-zero-31433/
Ravifruit,Quarts de figues IQF surgelées 1 kg,surgele,unité (1kg),14.99,1.499,caisse (5x1kg),69.99,1.4,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/figue-quartier-iqf-surgelee-ravifruit-33796/
Kim Lam,Quenelles au poulet congelées 240 g,surgele,unité (240g),11.49,4.787,caisse (12x240g),130.99,4.548,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/dumplings-au-poulet-congeles-kim-lam-31770/
Kim Lam,Quenelles au poulet congelées 240 g,surgele,unité (240g),11.49,4.787,caisse (12x240g),130.99,4.548,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/dumplings-au-poulet-congeles-kim-lam-31770/
Kim Lam,Quenelles de légumes et tofu congelées 240 g,surgele,unité (240g),11.49,4.787,caisse (12x240g),130.99,4.548,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/dumplings-aux-legumes-et-tofu-congeles-kim-lam-31780/
Gilly,Quenelles de porc et bokchoi congelées 900 g,surgele,unité (900g),7.99,0.888,caisse (16x900g),107.99,0.75,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/quenelles-de-porc-et-bokchoi-congelees-gilly-31506/
Gilly,"Quenelles de porc, crevettes et bok choi congelées 900 g",surgele,unité (900g),7.99,0.888,caisse (16x900g),107.99,0.75,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/quenelles-de-porc-crevettes-et-bokchoi-congelees-gilly-31507/
Gilly,Quenelles de poulet et chou congelées 900 g,surgele,unité (900g),7.99,0.888,caisse (16x900g),107.99,0.75,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/volaille-surgelee/quenelles-de-poulet-et-chou-congelees-gilly-31505/
Not available,Queue de langoustes 5 oz,surgele,unité (env. 1 kg),71.99,7.199,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/queues-de-langouste-5oz-surgelees--42755/
Pearlmark,Queues de langoustines coupe papillon surgelées 16/20 1 lb,surgele,unité (1lb),31.99,7.053,caisse (10x1lb),299.99,6.614,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/langoustine-split-1620-pearlmark-15487/
Pearlmark,Queues de langoustines coupe papillon surgelées 31/40 1 lb,surgele,unité (1lb),13.29,2.93,caisse (10X1lb),118.99,2.623,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/queues-de-langoustine-3140-surgelees-pearlmark-45456/
Pearlmark,Queues de langoustines coupe papillon  surgelées 26/30 454 g,surgele,unité (454g),15.99,3.522,caisse (10X454g),139.99,3.083,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/queues-de-langoustine-2630-surgelees-pearlmark-17004/
Pearlmark,Queues de langoustines split surgelées 31/40 227 g,surgele,unité (227g),5.99,2.639,caisse (24x227g),129.99,2.386,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/Fruits-de-mer-divers-surgeles/langoustine-split-3140-surgelees-pearlmark-30541/
St-Hubert,Quiche au poulet et bacon surgelée 675 g,surgele,unité (675g),8.99,1.332,caisse (6x675g),49.99,1.234,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/quiche-poulet-bacon-surgelee-st-hubert-31654/
Minute Maid,Raisin punch 295 ml,surgele,unité (295ml),1.29,0.437,caisse (12x295ml),12.79,0.361,https://www.mayrand.ca/fr/nos-produits/surgele/jus-et-boisson-surgeles/punch-au-raisin-congele-minute-maid-14821/
Below Zero,Rapini coupés surgelés 1 kg,surgele,unité (kg),5.29,0.529,caisse (5x1kg),20.99,0.42,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/rapini-coupe-surgele-below-zero-29652/
Vespucci,"Ravioli au fromage surgelés 1,5 kg",surgele,unité (1.5kg),10.29,0.686,caisse (6X1.5kg),54.99,0.611,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/ravioli-au-fromage-surgele-vespucci-34860/
Vespucci,"Ravioli au fromage surgelés 2,5 kg",surgele,unité (2.5kg),16.49,0.66,caisse (2X2.5kg),29.99,0.6,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/ravioli-au-fromage-congele-vespucci-36125/
Vespucci,"Ravioli fromage et épinards surgelés 1,2 kg",surgele,unité (1.2kg),10.29,0.857,caisse (6X1.2kg),54.99,0.764,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/ravioli-fromage-epinard-surgele-vespucci-49427/
Vespucci,"Ravioli à la viande surgelés 1,5 kg",surgele,unité (1.5kg),10.29,0.686,caisse (6X1.5kg),54.99,0.611,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/ravioli-a-la-viande-surgele-vespucci-34856/
Vespucci,"Ravioli à la viande surgelés 2,5 kg",surgele,unité (2.5kg),16.49,0.66,caisse (2X2.5kg),29.99,0.6,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/ravioli-a-la-viande-congele-vespucci-36124/
Guilmath,Riz collé haïtien aux pois rouges surgelé 1 kg,surgele,unité (1kg),11.99,1.199,caisse (12x1kg),129.99,1.083,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/riz-colle-haitien-au-pois-rouge-surgele-guilmath-29427/
Cavendish,Rondelle d'oignon rouge en pâte à frire 1 kg,surgele,unité (1kg),9.19,0.919,caisse (4X1kg),32.99,0.825,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rondelle-doignon-rouge-en-pate-a-frire-surgelee-cavendish-34125/
Cavendish,Rondelle d'oignon tempura 2 kg,surgele,N/A,N/A,N/A,caisse (2kg),13.99,0.7,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rondelle-doignon-tempura-surgelee-cavendish-24427/
Cavendish,Rondelles d'oignon douces croustillantes 1 kg,surgele,unité (1kg),8.79,0.879,caisse (10X1kg),74.99,0.75,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rondelles-doignon-douces-croustillantes-surgelees-cavendish-34885/
McCain,Rondelles d'oignon en pâte à frire 4 kg,surgele,N/A,N/A,N/A,caisse (4kg),22.49,0.562,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rondelle-doignon-en-pate-congelee-mccain-06172/
Cavendish,Rondelles d'oignon tempura en portion x60,surgele,N/A,N/A,N/A,caisse (60x4oz),44.99,0.661,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rondelle-doignon-en-portion-congelee-cavendish-24319/
Plantago,Rondelles de banane plantain sucrées congelées 312 g,surgele,unité (312g),3.99,1.279,caisse (6x312g),20.99,1.121,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/rondelle-de-banane-plantain-sucree-congelee-plantago-32582/
Plantago,Rondelles de banane plantain vertes congelées 312 g,surgele,unité (312g),3.99,1.279,caisse (6x312g),20.99,1.121,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/rondelle-de-banane-plantain-verte-congelee-plantago-32584/
Sea Ray,Rondelles de calamar surgelées 2 lb,surgele,unité (2lb),12.49,1.377,caisse (10X2lb),99.99,1.102,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/calamar-surgele/rondelles-de-calmar-surgelees-sea-ray-41809/
Blue Tide,Rondelles de calmar 454 g,surgele,unité (1lb),6.49,1.431,caisse (20x1lb),116.99,1.29,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/calamar-surgele/rondelles-de-calmar-congelees-blue-tide-09855/
Sea Ray,Rondelles de calmar panées surgelées,surgele,unité (2lb),11.99,1.322,caisse (10X2lb),103.99,1.146,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/calamar-surgele/rondelles-de-calmar-panees-surgelees-sea-ray-41564/
Pacific Ranch,Rondelles de calmar surgelées 720 g,surgele,unité (720g),9.29,1.29,caisse (10x720g),81.99,1.139,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/calamar-surgele/calamar-en-rondelle-surgele-pacific-ranch-02359/
Villa Ravioli,Rotolo champignons portobello surgelés 300 g,surgele,unité (300g),6.29,2.097,caisse (14X300g),78.99,1.881,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/rotolo-aux-champignons-portobello-congele-villa-ravioli-18748/
Villa Ravioli,Rotolo végétariens à la milanaise surgelés 750 g,surgele,unité (750g),14.99,1.999,caisse (8x750g),107.99,1.8,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/rotolo-vegetariens-a-la-milanaise-surgele-villa-ravioli-37503/
7 Days,Rouleau filo à la crème 1 kg,surgele,unité (1kg),8.69,0.869,caisse (6X1kg),47.99,0.8,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rouleau-filo-a-la-creme-surgele-7-days-22659/
7 Days,Rouleau phyllo feta 1 kg,surgele,unité (1kg),8.69,0.869,caisse (5x1kg),37.99,0.76,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/tarte-spirale-phyllo-feta-congele-7-days-08900/
7 Days,Rouleau phyllo épinard 1 kg,surgele,unité (1kg),8.69,0.869,caisse (5x1kg),37.99,0.76,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/tarte-spirale-phyllo-epinard-congeles-7-days-08897/
Wong Wing,Rouleaux de printemps au poulet 545 g,surgele,unité (545g),5.99,1.099,caisse (12x545g),59.99,0.917,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-de-printemps-au-poulet-congeles-wong-wing-06574/
Wong Wing,Rouleaux de printemps aux légumes 545 g,surgele,unité (545g),5.99,1.099,caisse (12x545g),59.99,0.917,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-de-printemps-aux-legumes-congeles-wong-wing-06573/
St-Germain,Rouleaux de printemps aux légumes surgelés 1  kg,surgele,unité (1kg),5.59,0.559,caisse (10x1kg),45.99,0.46,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-de-printemps-au-legumes-surgeles-st-germain-28268/
Kim Lam,Rouleaux impériaux au porc congelés,surgele,unité (300g),12.99,4.33,caisse (12x300g),145.99,4.055,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-au-porc-congeles-kim-lam-31775/
Kim Lam,Rouleaux impériaux au porc congelés 600 g,surgele,unité (600g),22.99,3.832,caisse (6x600g),133.99,3.722,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-au-porc-congeles-kim-lam-31777/
Kim Lam,Rouleaux impériaux au poulet congelés,surgele,unité (300g),12.99,4.33,caisse (12x300g),145.99,4.055,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-au-poulet-congeles-kim-lam-31766/
Kim Lam,Rouleaux impériaux au poulet congelés 600 g,surgele,unité (600g),22.99,3.832,caisse (6x600g),133.99,3.722,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-au-poulet-congeles-kim-lam-31767/
Kim Lam,Rouleaux impériaux aux légumes congelés 300 g,surgele,unité (300g),12.99,4.33,caisse (12x300g),145.99,4.055,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-aux-legumes-congeles-kim-lam-31776/
Kim Lam,Rouleaux impériaux aux légumes congelés 600 g,surgele,unité (600g),22.99,3.832,caisse (6x600g),133.99,3.722,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/rouleaux-imperiaux-aux-legumes-congeles-kim-lam-31778/
7 Days,Rouleaux phyllo épinard et fromage 840 g,surgele,unité (840g),7.49,0.892,caisse (8X840g),52.99,0.789,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/rouleaux-phyllo-epinard-et-fromage-surgeles-7-days-22657/
Nestlé,Sandwich glacé Oreo 125 ml,surgele,unité (4x125ml),5.99,149.75,caisse (8x4x125ml),42.49,1.062,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/sandwich-oreo-nestle-37048/
Chapman,Sandwich à la crème glacée vanille 120 ml x12,surgele,unité (12x120ml),6.19,51.583,caisse (6x12x120ml),33.99,0.393,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/sandwich-creme-glacee-vanille-chapman-31467/
Chapman,Sandwich à la crème glacée à la vanille française 150 ml x8,surgele,unité (8x150ml),6.19,77.375,caisse (6x8x150ml),33.99,0.472,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/sandwich-creme-glace-vanille-francaise-chapman-31213/
Gardein,Sans viande croustillant végé mandarine orange 300 g,surgele,unité (300g),5.49,1.83,caisse (8x300g),42.99,1.791,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/sans-viande-croustillant-vege-mand.-orange-surgele-gardein-29510/
Gardein,Sans viande haché végé l'ultime 390 g,surgele,unité (390g),5.49,1.408,caisse (8x390g),42.99,1.378,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/sans-viande-hache-vege-lultime-surgele-gardein-29511/
Aegean,Sardine 1 lb,surgele,unité (1lb),4.79,1.056,caisse (20x1lb),77.99,0.86,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/poissons-surgeles/sardine-surgelee-aegean-22130/
Blue Tide,Sardines entières congelées 800 g,surgele,unité (800g),3.69,0.461,caisse (20x800g),70.99,0.444,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/poissons-surgeles/sardine-large-surgelee-blue-tide-31156/
Dore,Saucisse déjeuner porc et boeuf 5 kilos,surgele,N/A,N/A,N/A,caisse (5kg),42.99,0.86,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/saucisse-surgelee/saucisse-dejeuner-porc-et-boeuf-surgelee-dore-35046/
Lesters,Saucisse porc poulet 5 kg,surgele,N/A,N/A,N/A,caisse (5kg),35.99,0.72,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/saucisse-surgelee/saucisse-au-porc-et-au-poulet-surgelee-lesters-06296/
Cuisine Adventures,Saucisses cocktail en pâte feuilletée congelées,surgele,unité (315g),6.79,2.156,caisse (12x315g),72.99,1.931,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/aperitif-surgele/saucisse-cocktail-en-pate-feuilletee-congelee-cuisine-adventures-31278/
Lesters,Saucisses fumées hot-dog #12 2 x 3 kg,surgele,N/A,N/A,N/A,caisse (2X3kg),32.99,0.55,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/saucisse-surgelee/saucisses-fumees-hot-dog-12-surgelees-lesters-29953/
Saroma,Saucisses porc et boeuf surgelée 5 kg,surgele,N/A,N/A,N/A,caisse (5kg),34.99,0.7,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/saucisse-surgelee/saucisse-porc-et-boeuf-surgelee-saroma-30452/
