Brand                   ,Description                                                      ,Catérogie ,Format (petit)          ,Prix Total ,Prix unitaire ,Format (grand)     ,Prix Total ,Prix unitaire ,URL
Restaurant H4C          ,Pâté à la pintade 960 g                                          ,boucherie ,unité (960G)            ,24.99      ,2.603         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/tourte-a-la-pintade-restaurant-h4c-50015/
Not available           ,Quart de toupie de jambon fraîche                                ,boucherie ,unité (env. 1 kg)       ,10.49      ,1.049         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/quartier-de-jambon-toupie--50312/
Canada Sauce            ,Relish 350 ml                                                    ,boucherie ,unité (350ml)           ,4.79       ,1.369         ,caisse (12x350ml)  ,53.99      ,1.285         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/relish-canada-sauce-52594/
Lac Brome               ,Rillettes de canard au cidre et pommes 80 g                      ,boucherie ,unité (80g)             ,8.29       ,10.362        ,caisse (12x80g)    ,93.99      ,9.791         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/rillette-canard-cidre-et-pommes-lac-brome-51192/
Lac Brome               ,Rillettes de canard authentiques 80 g                            ,boucherie ,unité (80g)             ,8.29       ,10.362        ,caisse (12x80g)    ,93.99      ,9.791         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/rillette-canard-authentique-lac-brome-51190/
Lac Brome               ,Rillettes de canard aux canneberges 80 g                         ,boucherie ,unité (80g)             ,8.29       ,10.362        ,caisse (12x80g)    ,93.99      ,9.791         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/rillette-canard-canneberges-lac-brome-51189/
Lac Brome               ,Rillettes de canard des cantons 80 g                             ,boucherie ,unité (80g)             ,6.29       ,7.862         ,caisse (12x80g)    ,72.99      ,7.603         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/rillettes-de-canard-des-cantons-lac-brome-51191/
Lac Brome               ,Rillettes de canard du périgord 80 g                             ,boucherie ,unité (80g)             ,8.29       ,10.362        ,caisse (12x80g)    ,93.99      ,9.791         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/rillette-canard-perigord-lac-brome-51193/
SJB                     ,Rub Brisket                                                      ,boucherie ,unité (330g)            ,13.59      ,4.118         ,caisse (8x330g)    ,99.99      ,3.788         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/rub-brisket-sjb-52585/
Not available           ,"Rôti d'intérieur de ronde AA 1,5 kg"                            ,boucherie ,"unité (env. 1,5 kg)"   ,15.41      ,1.027         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/roti-dinterieur-de-ronde-francais--50107/
Not available           ,Rôti d'épaule de porc picnic sans hormones ni antibiotiques 2 kg ,boucherie ,unité (env. 2 kg)       ,5.78       ,0.289         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/roti-depaule-de-porc-picnic--50236/
Not available           ,Rôti de bas de palette désossé frais 1 kg                        ,boucherie ,unité (env. 1 kg)       ,17.99      ,1.799         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/roti-de-bas-de-palette-desosse-frais--50190/
Not available           ,"Rôti de côte de bœuf 1855 2,5 kg"                               ,boucherie ,"unité (env. 2,5 kg)"   ,36.78      ,1.471         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/roti-de-cote-de-boeuf-1855--52423/
Not available           ,Rôti de faux-filet utilité frais 2 kg                            ,boucherie ,unité (env. 2 kg)       ,16.5       ,0.825         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/roti-de-faux-filet-utilite-frais--50135/
Not available           ,"Rôti de porc frais coupe du centre désossé 2 x 1,5 kg"          ,boucherie ,unité (env. 3 kg)       ,6.42       ,0.214         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/roti-de-porc-frais-coupe-du-centre-desosse--50213/
Canabec                 ,Sanglier à fondue chinoise congelé 200 g                         ,boucherie ,unité (200g)            ,12.99      ,6.495         ,caisse (10x200g)   ,125.49     ,6.274         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/sanglier-a-fondue-chinoise-congele-canabec-50723/
SJB                     ,Sauce Caroline du Sud 350 ml                                     ,boucherie ,unité (350ml)           ,8.99       ,2.569         ,caisse (12x350ml)  ,99.99      ,2.381         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/sauce-caroline-du-sud-sjb-52596/
SJB                     ,Sauce Compétition 350 ml                                         ,boucherie ,unité (350ml)           ,8.99       ,2.569         ,caisse (12x350ml)  ,99.99      ,2.381         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/sauce-competition-sjb-52597/
SJB                     ,Sauce Jerk 350 ml                                                ,boucherie ,unité (350ml)           ,8.99       ,2.569         ,caisse (12x350ml)  ,99.99      ,2.381         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/sauce-jerk-sjb-52598/
Canabec                 ,Sauce bordelaise 300 ml                                          ,boucherie ,unité (300ml)           ,4.49       ,1.497         ,caisse (6x300ml)   ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/sauce-bordelaise-canabec-50795/
Canabec                 ,Sauce bordelaise 300 ml                                          ,boucherie ,unité (300ml)           ,4.49       ,1.497         ,caisse (6x300ml)   ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/sauce-bordelaise-canabec-50795/
SJB                     ,Sauce caramel rouge épais 350 ml                                 ,boucherie ,unité (350ml)           ,8.99       ,2.569         ,caisse (12x350ml)  ,99.99      ,2.381         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/sauce-caramel-rouge-epais-sjb-52595/
Canabec                 ,Sauce forestière aux pleurotes 300 ml                            ,boucherie ,unité (300ml)           ,4.49       ,1.497         ,caisse (6x300ml)   ,25.99      ,1.444         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/sauce-forestiere-canabec-50797/
Wigwam                  ,Sauce piquante green zebra 212 ml                                ,boucherie ,unité (212ml)           ,14.99      ,7.071         ,caisse (12x212ml)  ,169.99     ,6.682         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/la-green-zebra-un-wigwam-50070/
Canabec                 ,Sauce porto onctueuse                                            ,boucherie ,unité (300ml)           ,4.99       ,1.663         ,caisse (6x300ml)   ,28.99      ,1.611         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/sauce-porto-canabec-50794/
SJB                     ,Sauce sucrée et épicée 350 ml                                    ,boucherie ,unité (350ml)           ,8.99       ,2.569         ,caisse (12x350ml)  ,99.99      ,2.381         ,https://www.mayrand.ca/fr/nos-produits/boucherie/assaisonnement-et-sauce/sauce-sucre-et-epice-sjb-52599/
Gros buck               ,Saucisse La Cardiaque surgelée 210 g                             ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-cardiaque-surgelee-gros-buck-50394/
Gros buck               ,Saucisse La Smokey Joe surgelée 210 g                            ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-smokey-joe-surgelee-gros-buck-50396/
Not available           ,Saucisse Oktoberfest 150 g x6                                    ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-oktoberfest-fr-----kg--51071/
La Fernandière          ,Saucisse ailes de poulet et côtes levées x10                     ,boucherie ,unité (675g)            ,7.29       ,1.08          ,caisse (6x675g)    ,39.99      ,0.987         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-aile-de-poulet--cote-levees-la-fernandiere-51132/
Not available           ,Saucisse au bacon et fromage 150 g x6                            ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bacon-et-fromage-fraiche--51072/
Not available           ,Saucisse au miel et moutarde 150 g x6                            ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-miel-moutarde-fr---kg--51074/
Not available           ,Saucisse au miel et à l'ail 150 g x6                             ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisses-fraiches-miel-et-ail--51086/
Not available           ,Saucisse au miel et à l'ail surgelée 12 x 2 x 150 g              ,boucherie ,"unité (env. 3,6 kg)"   ,10.99      ,0.305         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-miel-ail-surgeleex2--50383/
Not available           ,Saucisse au porc et boeuf 12 x 10 x 90 g                         ,boucherie ,"unité (env. 10,8 kg)"  ,10.99      ,0.102         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-porc-et-boeuf-surgele--50389/
Not available           ,Saucisse aux bleuets et érable 150 g x6                          ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bleuet-erable-fr---kg--51077/
Not available           ,Saucisse aux pommes et cheddar 150 g x6                          ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-pomme-cheddar-fr-----------kg--51083/
Not available           ,Saucisse aux pommes et oignons caramélisés 150 g x6              ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-pom-oign-caram-fr--kg--51075/
La Fernandière          ,Saucisse bacon et cheddar x6                                     ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (8x375g)    ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bacon-et-fromage-la-fernandiere-51125/
Not available           ,Saucisse bacon et fromage surgelée 12 x 2 x 150 g                ,boucherie ,"unité (env. 3,6 kg)"   ,10.99      ,0.305         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bacon-et-fromage-surgeleex2--50371/
Not available           ,Saucisse bacon et fromage surgelée 12 x 2 x 150 g                ,boucherie ,"unité (env. 3,6 kg)"   ,10.99      ,0.305         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bacon-et-fromage-surgeleex2--50371/
Not available           ,Saucisse bacon et fromage surgelée 12 x 3 x 150 g                ,boucherie ,"unité (env. 5,4 kg)"   ,10.99      ,0.204         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-bacon-et-fromage-surgeleex3--50372/
Not available           ,Saucisse chorizo 150 g x6                                        ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-chorizo-fr-----------kg--51084/
La Fernandière          ,Saucisse cocktail bacon et cheddar 375 g                         ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (6x375g)    ,27.59      ,1.226         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-cocktail-bacon-et-cheddar-la-fernandiere-51126/
La Fernandière          ,Saucisse cocktail bacon et érable 375 g                          ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (6x375g)    ,27.59      ,1.226         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-cocktail-bacon-et-erable-la-fernandiere-51127/
La Fernandière          ,Saucisse cocktail italienne douce 375 g                          ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (6x375g)    ,27.59      ,1.226         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-cocktail-italian-douce-la-fernandiere-51128/
Not available           ,Saucisse de Toulouse 150 g x6                                    ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-toulouse-fr-----------kg--51082/
Not available           ,Saucisse de Toulouse surgelée 12 x 2 x 150 g                     ,boucherie ,"unité (env. 3,6 kg)"   ,10.99      ,0.305         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-toulouse-surgeleex2--50390/
Not available           ,Saucisse de Toulouse surgelée 12 x 3 x 150 g                     ,boucherie ,"unité (env. 5,4 kg)"   ,10.99      ,0.204         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-toulouse-surgeleex3--50391/
Lac Brome               ,Saucisse de canard aux tomates séchées et ail x4                 ,boucherie ,unité (300 g)           ,6.79       ,2.263         ,caisse (6x300 g)   ,53.99      ,2.999         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisses-de-canard-tomates-sechees-et-ail-lac-brome-50816/
Lac Brome               ,Saucisse de canard douce fraîche x4                              ,boucherie ,unité (300g)            ,6.79       ,2.263         ,caisse (6x300g)    ,53.99      ,2.999         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisses-douces-lac-brome-50819/
Lac Brome               ,Saucisse de canard orange canneberge x4                          ,boucherie ,unité (300 G)           ,6.79       ,2.263         ,caisse (6x300 G)   ,53.99      ,2.999         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisses-de-canard-orange-canneberge-lac-brome-50817/
Lac Brome               ,Saucisse de canard poivre et ail façon Toulouse x4               ,boucherie ,unité (300 g)           ,6.79       ,2.263         ,caisse (6x300 g)   ,53.99      ,2.999         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisses-de-canard-poivre-et-ail-facon-toulouse-lac-brome-50818/
Not available           ,Saucisse de côte levée à la tomate 150 g x6                      ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-cote-lev-tomate-fr-kg--51076/
Volailles des Cantons   ,Saucisse de poulet aux fines herbes surgelée x4                  ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-fine-herbe-volailles-des-cantons-51069/
Volailles des Cantons   ,Saucisse de poulet italienne douce surgelée x4                   ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-italien-douce-volailles-des-cantons-51065/
Volailles des Cantons   ,Saucisse de poulet nature surgelée x4                            ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-nature-volailles-des-cantons-51066/
Volailles des Cantons   ,Saucisse de poulet à déjeuner surgelée x10                       ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-dejeuner-volailles-des-cantons-51064/
Volailles des Cantons   ,Saucisse de poulet à la portugaise surgelée x4                   ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-portugais-volailles-des-cantons-51067/
Volailles des Cantons   ,Saucisse de poulet à la tomate et basilic surgelée x4            ,boucherie ,unité (env. 1 kg)       ,11.99      ,1.199         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-poulet-tomate-basilic-volailles-des-cantons-51068/
La Fernandière          ,Saucisse de veau 300 g                                           ,boucherie ,unité (300g)            ,4.99       ,1.663         ,caisse (8x300g)    ,36.99      ,1.541         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-de-veau-la-fernandiere-51137/
Délices de Charlevoix   ,Saucisse de viande de lapin moutarde et romarin x3               ,boucherie ,unité (300g)            ,7.99       ,2.663         ,caisse (24x300g)   ,179.99     ,2.5           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-lapin-moutarde-et-romarin-delices-de-charlevoix-50355/
Not available           ,Saucisse fraîche de porc et bœuf 150 g x10                       ,boucherie ,unité (env. 1 kg)       ,12.99      ,1.299         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-porcboeuf--51079/
Not available           ,Saucisse italienne douce 150 g x6                                ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-douce-fraiche--51078/
Not available           ,Saucisse italienne douce surgelée                                ,boucherie ,"unité (env. 2,8 kg)"   ,10.99      ,0.393         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-douce-surgeleex2--50378/
La Fernandière          ,Saucisse italienne douce x6                                      ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (8x375g)    ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-douce-la-fernandiere-51133/
Not available           ,Saucisse italienne forte 150 g x6                                ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-forte-fraiche--51080/
Not available           ,Saucisse italienne forte surgelée 12 x 2 x 150 g                 ,boucherie ,"unité (env. 3,6 kg)"   ,10.99      ,0.305         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-forte-surgelex2--50380/
La Fernandière          ,Saucisse italienne forte x6                                      ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (8x375g)    ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-italienne-forte-la-fernandiere-51134/
Not available           ,Saucisse merguez de porc 90 g x6                                 ,boucherie ,"unité (env. 0,54 kg)"  ,12.99      ,2.406         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-merguez-fr-----------kg--51081/
Not available           ,Saucisse merguez surgelée 4 x 12 x  90 g                         ,boucherie ,"unité (env. 4,32 kg)"  ,10.99      ,0.254         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-merguez-surgeleex4--50382/
La Fernandière          ,Saucisse merguez x8                                              ,boucherie ,unité (300g)            ,4.99       ,1.663         ,caisse (8x300g)    ,36.99      ,1.541         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-merguez-la-fernandiere-51135/
La Fernandière          ,Saucisse pomme et cheddar x6                                     ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (8x375g)    ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-pomme-cheddar-la-fernandiere-51136/
Not available           ,Saucisse portugaise 150 g x6                                     ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-portugaise-fraiche--51073/
Not available           ,Saucisse à la bière 150 g x6                                     ,boucherie ,"unité (env. 0,9 kg)"   ,12.99      ,1.443         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-biere-fr-----------kg--51070/
La Fernandière          ,Saucisse érable poivrée x8                                       ,boucherie ,unité (375g)            ,4.99       ,1.331         ,caisse (8x375g)    ,36.99      ,1.233         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-erable-poivre-la-fernandiere-51131/
Gros buck               ,Saucisses Colombiana surgelées x2                                ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-colombiana-surgelee-gros-buck-50395/
Gros buck               ,Saucisses La Bûcheronne surgelées 210 g                          ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-bucheronne-surgelee-gros-buck-50393/
Gros buck               ,Saucisses La Sriracha Lime surgelées x2                          ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27 unités) ,179.99     ,6.666         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-sriracha-lime-surgelee-gros-buck-50398/
Gros buck               ,Saucisses La Trois-Pistoles surgelées x2                         ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-trois-pistole-surgelee-gros-buck-50392/
Délices de Charlevoix   ,Saucisses au cerf et vin rouge surgelées x3                      ,boucherie ,unité (300g)            ,7.99       ,2.663         ,caisse (24x300g)   ,179.99     ,2.5           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-cerf-et-vin-rouge-surgelee-delices-de-charlevoix-50387/
Délices de Charlevoix   ,Saucisses de bison et petits fruits et cassis surgelées x3       ,boucherie ,unité (300g)            ,7.99       ,2.663         ,caisse (24x300g)   ,179.99     ,2.5           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-bison-petits-fruits-et-cassis-surgelee-delices-de-charlevoix-50375/
Canabec                 ,Saucisses de canard et porc aux bleuets et thé vert 300 g        ,boucherie ,unité (4x75g)           ,7.49       ,187.25        ,caisse (6X4X75g)   ,44.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-de-canard-porc-au-bleuet-the-vert-congel.-canabec-50751/
Canabec                 ,Saucisses de canard et porc aux bleuets et thé vert 300 g        ,boucherie ,unité (4x75g)           ,7.49       ,187.25        ,caisse (6X4X75g)   ,44.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-de-canard-porc-au-bleuet-the-vert-congel.-canabec-50751/
Délices de Charlevoix   ,Saucisses de canard à la provençale surgelées x3                 ,boucherie ,unité (300g)            ,7.99       ,2.663         ,caisse (24x300g)   ,179.99     ,2.5           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-canard-a-la-provencal-surgelee-delices-de-charlevoix-50386/
Délices de Charlevoix   ,Saucisses de pintade pomme et bacon surgelées x3                 ,boucherie ,unité (300g)            ,7.99       ,2.663         ,caisse (24x300g)   ,179.99     ,2.5           ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-pintade-pomme-et-bacon-srg-delices-de-charlevoix-50143/
Canabec                 ,Saucisses de porc et lapin au curcuma 300 g                      ,boucherie ,unité (300g)            ,7.49       ,2.497         ,caisse (6x300g)    ,44.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisses-de-porc-et-lapin-au-curcuma-congelees-canabec-50757/
Canabec                 ,Saucisses de porc et lapin aux pommes 300 g                      ,boucherie ,unité (4x75g)           ,7.49       ,187.25        ,caisse (6X4X75g)   ,44.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisses-de-porc-et-lapin-aux-pommes-congelees-canabec-50752/
Canabec                 ,Saucisses de wapiti et porc aux baies des champs 300 g           ,boucherie ,unité (4x75g)           ,7.49       ,187.25        ,caisse (6X4X75g)   ,44.99      ,2.499         ,https://www.mayrand.ca/fr/nos-produits/boucherie/gibier/saucisse-de-wapiti-porc-aux-baie-des-champ-congel.-canabec-50750/
Gros buck               ,Saucisses la Poppers surgelées x2                                ,boucherie ,unité (210g)            ,6.79       ,3.233         ,caisse (27x210g)   ,179.99     ,3.174         ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-la-poppers-surgelee-gros-buck-50140/
Not available           ,Saucisses surgelées au miel et à l'ail 12 x 3 x 150 g            ,boucherie ,"unité (env. 5,4 kg)"   ,10.99      ,0.204         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/saucisse/saucisse-miel-ail-surgeleex3--50384/
Not available           ,Soc de porc désossé capicollo                                    ,boucherie ,"unité (env. 1,8 kg)"   ,8.22       ,0.457         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/soc-de-porc-desosse-capicollo--52048/
Not available           ,Souvlaki de bœuf frais                                           ,boucherie ,unité (env. 1 kg)       ,17.61      ,1.761         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/souvlaki-de-buf-frais--52128/
Not available           ,Souvlaki de bœuf frais mariné 125 g x8                           ,boucherie ,unité (env. 1 kg)       ,17.61      ,1.761         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/souvlaki-de-boeuf-frais-marine--50684/
Not available           ,Souvlaki de porc frais nature                                    ,boucherie ,unité (env. 1 kg)       ,15.41      ,1.541         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/porc/souvlaki-de-porc-frais--52077/
Not available           ,T-bone steak AA 500 g                                            ,boucherie ,"unité (env. 0,5 kg)"   ,19.94      ,3.988         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/t-bone-steak-aa-congele--50542/
Not available           ,Tomahawk de boeuf AAA                                            ,boucherie ,"unité (env. 1,2 kg)"   ,31.95      ,2.663         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/cote-de-boeuf-tomahawk-aaa--53290/
Not available           ,Tomahawk de boeuf wagyu du Québec frais                          ,boucherie ,"unité (env. 1,5 kg)"   ,179.99     ,11.999        ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/tomahawk-de-boeuf-wagyu-du-quebec-frais--50619/
Not available           ,Tournedos d'intérieur de ronde AA 225 g x4                       ,boucherie ,"unité (env. 0,9 kg)"   ,17.61      ,1.957         ,N/A                ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/boucherie/boeuf/tournedos-dinterieur-de-ronde-aa-fe-225gx4--50106/
