Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Tre Stelle,Mascarpone 2 kg,produits-laitiers,unité (2kg),33.99,1.7,caisse (2kg),63.99,3.2,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-tre-stelle-37278/
Salerno,Mascarpone 450 g,produits-laitiers,unité (450g),8.99,1.998,caisse (6x450g),50.99,1.889,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-canadien-salerno-16113/
Santa Lucia,Mascarpone 475 g,produits-laitiers,unité (475g),10.49,2.208,caisse (6X475g),51.99,1.824,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-santa-lucia-36898/
Tre Stelle,Mascarpone 475 g,produits-laitiers,unité (475g),9.99,2.103,caisse (6x475g),46.99,1.649,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-tre-stelle-08976/
Galbani,Mascarpone italien 500 g,produits-laitiers,unité (500g),10.29,2.058,caisse (8X500g),72.99,1.825,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-italien-galbani-36834/
Polenghi,Mascarpone italien 500 g,produits-laitiers,unité (500g),13.29,2.658,caisse (6X500g),73.99,2.466,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/mascarpone-italien-polenghi-29134/
Le Baluchon,Meule au lait biologique 1 kg,produits-laitiers,unité (env. 1 kg),40.99,4.099,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/le-baluchon-au-lait-biologique-meule-le-baluchon-07771/
Not available,Meule de Grana Padano 21 mois,produits-laitiers,unité (env. 40 kg),23.99,0.06,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/grana-padano-21-mois-meule--35497/
Belgioso,Meule de fromage asiago,produits-laitiers,"unité (env. 2,5 kg)",21.69,0.868,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/fromage-asiago-meule-belgioso-31706/
Lamb Chopper,Meule de fromage de brebis,produits-laitiers,"unité (env. 4,4 kg)",47.99,1.091,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/fromage-de-brebis-meule-lamb-chopper-31714/
La Mancha,Meule de fromage de chèvre à pâte molle 2 kg,produits-laitiers,unité (env. 2 kg),27.99,1.399,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/fromage-de-chevre-a-pate-molle-meule-la-mancha-24411/
Emma,Meule de parmesan italien 4 kg,produits-laitiers,unité (env. 4 kg),20.99,0.525,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-italien-meule-emma-31708/
Isigny,Mimolette 18 mois d'affinage 150 g,produits-laitiers,"unité (env. 0,15 kg)",76.99,51.327,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-mimolette-18-mois-coupe-isigny-37078/
Isigny,Mimolette 18 mois d'affinage 3 kg,produits-laitiers,unité (env. 3 kg),67.99,2.266,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-mimolette-18-mois-meule-isigny-37077/
Tre Stelle,Mini bocconcini 200 g,produits-laitiers,unité (200g),3.99,1.995,caisse (6X200g),19.99,1.666,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/bocconcini/mini-bocconcini-tre-stelle-37537/
Saputo,Mini bocconcini canadien 200 g,produits-laitiers,unité (200g),5.19,2.595,caisse (6X200g),28.99,2.416,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/bocconcini/mini-bocconcini-canadien-saputo-31856/
Saputo,Mini bocconcini canadien 3 kg,produits-laitiers,unité (3kg),53.99,1.8,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/bocconcini/mini-bocconcini-canadien-saputo-23116/
Saputo,Mini friulano 700 g,produits-laitiers,unité (700g),11.79,1.684,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/mini-friulano-saputo-09906/
Daiya,Monterey Jack végétalien 200 g,produits-laitiers,unité (200g),5.29,2.645,caisse (8X200G),38.99,2.437,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-vegetarien/monterey-jack-vege-daiya-05209/
Saputo,Mozzarella 15% 340 g,produits-laitiers,unité (340g),6.19,1.821,caisse (12x340g),70.49,1.728,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-15-saputo-06376/
Racolli,"Mozzarella 17% 2,3 kg",produits-laitiers,unité (2.3kg),30.99,1.347,caisse (8x2.3kg),240.99,1.31,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-17-racolli-13147/
Racolli,"Mozzarella 20% 2,3 kg",produits-laitiers,unité (2.3kg),30.99,1.347,caisse (8X2.3kg),231.99,1.261,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-20-racolli-24354/
Saputo,Mozzarella 690 g,produits-laitiers,unité (690g),11.79,1.709,caisse (12X690g),131.99,1.594,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-saputo-36711/
Santa Lucia,Mozzarella boule 340 g,produits-laitiers,unité (340g),5.99,1.762,caisse (24X340g),127.99,1.569,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-boule-santa-lucia-21763/
CILENTO,Mozzarella buffalo d'Italie,produits-laitiers,unité (200g),7.49,3.745,caisse (8X200g),49.99,3.124,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-buffalo-ditalie-cilento-31797/
Bella Casara,Mozzarella de bufflone 125 g,produits-laitiers,unité (125g),5.79,4.632,caisse (8X125g),42.99,4.299,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-buffala-bella-casara-35370/
Tre Stelle,Mozzarella en boule 250 g x3,produits-laitiers,unité (3x250g),12.99,433.0,caisse (4x3x250g),45.99,1.533,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-25-en-boule-tre-stelle-29829/
Santa Lucia,Mozzarella fior di latte 250 g,produits-laitiers,unité (250g),5.99,2.396,caisse (6X250g),31.49,2.099,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-fior-di-latte-santa-lucia-30723/
Santa Lucia,Mozzarella fraîche en boule 2x250 g,produits-laitiers,unité (1X2X125g),6.29,629.0,caisse (6X2X125g),32.99,2.199,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-fraiche-en-boule-santa-lucia-31722/
Santa Lucia,Mozzarella fumée boule 227 g,produits-laitiers,unité (227g),4.79,2.11,caisse (12X227g),50.99,1.872,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-fumee-boule-santa-lucia-33597/
Armstrong,Mozzarella pressée 28% 400 g,produits-laitiers,unité (400g),7.69,1.923,caisse (18x400g),118.99,1.653,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/cheddar/mozzarella-presse-28-armstrong-34574/
Racolli,Mozzarella rapée 20% 2.27 kg,produits-laitiers,unité (2.27kg),28.99,1.277,caisse (4x2.27kg),109.99,1.211,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-20-racolli-09114/
Saputo,Mozzarella râpée 15% 320 g,produits-laitiers,unité (320g),6.99,2.184,caisse (12X320g),69.99,1.823,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-15-saputo-35671/
Mozzabene,"Mozzarella râpée 17% 2,27 kg",produits-laitiers,unité (2.27kg),33.69,1.484,caisse (4X2.27kg),124.99,1.377,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-17-mozzabene-37243/
Mozzabene,"Mozzarella râpée 20% 2,27 kg",produits-laitiers,unité (2.27kg),33.69,1.484,caisse (4X2.27kg),124.99,1.377,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-20-mozzabene-37244/
Saputo,Mozzarella râpée 20% 320 g,produits-laitiers,unité (320g),6.99,2.184,caisse (12X320g),69.99,1.823,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-20-saputo-35670/
Galbani,Mozzarella râpée 640 g,produits-laitiers,unité (640g),11.49,1.795,caisse (6X640g),62.99,1.64,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-rapee-galbani-26151/
Nutri gourmet,Mozzarella râpée vegan 1 kg,produits-laitiers,unité (1kg),13.49,1.349,caisse (2X1kg),23.99,1.199,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-vegetarien/mozzarella-rapee-vegan-nutri-gourmet-26520/
Saputo,Mozzarella tranchée 500 g,produits-laitiers,unité (500g),9.59,1.918,caisse (8X500g),68.99,1.725,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-tranchee-saputo-20204/
Nutri gourmet,"Mozzarella vegan bloc 2,27 kg",produits-laitiers,unité (2.27kg),31.99,1.409,"caisse (2x2,27kg)",57.99,1.277,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-vegetarien/mozzarella-vegan-bloc-nutri-gourmet-26519/
Daiya,Mozzarella végétalien tranché 220 g,produits-laitiers,unité (220g),5.99,2.723,caisse (8x220g),39.99,2.272,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-vegetarien/mozzarella-vege-tranche-daiya-33371/
Ficello,Mozzarella zébrée jumbo Ficello 336 g,produits-laitiers,unité (336g),7.99,2.378,caisse (9X336g),64.99,2.149,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-zebree-jumbo-ficello-33512/
Saputo,Mozzarellissima 15% 1 kg,produits-laitiers,unité (1kg),14.99,1.499,caisse (12X1kg),167.99,1.4,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarellissima-15-saputo-29133/
Saputo,"Mozzarellissima 2,4 kg",produits-laitiers,unité (2.4kg),32.99,1.375,caisse (10X2.4kg),319.99,1.333,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarellissima-saputo-30058/
Saputo,Mozzarellissima 20% 1 kg,produits-laitiers,unité (1kg),15.49,1.549,caisse (12X1kg),168.99,1.408,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarella-20-saputo-34660/
Saputo,Mozzarellissima léger râpé 1 kg,produits-laitiers,unité (1kg),15.99,1.599,caisse (6X1kg),87.99,1.466,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/mozzarella-legere-rapee-saputo-33156/
Saputo,Mozzarina 250 g,produits-laitiers,unité (250g),6.19,2.476,caisse (6X250g),33.99,2.266,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarina-saputo-32696/
Saputo,Mozzarina Di Bufala 100 g,produits-laitiers,unité (100g),5.99,5.99,caisse (4x100g),20.99,5.247,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/mozzarella-categorie/mozzarina-di-bufala-saputo-14386/
Saputo,Mélange 4 fromages râpés 750 g,produits-laitiers,unité (750g),15.99,2.132,caisse (6X750g),88.99,1.978,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/melange-4-fromages-rapes-saputo-47241/
Saputo,Mélange de 4 fromages râpés 320 g,produits-laitiers,unité (320g),6.99,2.184,caisse (12X320g),70.99,1.849,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/4-fromage-rape-saputo-35673/
Les Réserves du Château,Mélange de fromages râpés pour fondue 350 g,produits-laitiers,unité (350g),11.59,3.311,caisse (12X350g),123.99,2.952,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/raclette-et-fondue/fondue-suisse-fraiche-les-reserves-du-chateau-33375/
Chef Nutri,Mélange de fromages râpés pour pizzeria 2 kg,produits-laitiers,unité (2kg),19.99,0.999,caisse (4X2kg),77.99,0.975,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/melange-de-fromages-rapes-pour-pizzeria-chef-nutri-17818/
Tre Stelle,"Mélange fromage râpé Pub 30% 2,5 kg",produits-laitiers,unité (2.5kg),40.99,1.64,caisse (2X2.5kg),73.99,1.48,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/melange-de-fromage-rape-pub-30-tre-stelle-37276/
Saputo,"Mélange mozzarella cheddar râpés pour nachos 2,5 kg",produits-laitiers,unité (2.5kg),43.59,1.744,caisse (4X2.5kg),151.99,1.52,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/melange-mozzarella-cheddar-rapes-pour-nachos-saputo-20200/
Natrel,Mélange à crème glacée au chocolat 2 L,produits-laitiers,unité (2L),7.49,0.374,caisse (9X2L),62.99,0.35,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/creme/autrecreme/melange-a-creme-glacee-au-chocolat-natrel-31548/
Natrel,Mélange à crème glacée à la vanille 2 L,produits-laitiers,unité (2L),7.49,0.374,caisse (9X2L),62.99,0.35,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/creme/autrecreme/melange-a-creme-glacee-vanille-natrel-31528/
Naturoeuf,Oeuf biologique brun gros x12,produits-laitiers,unité (dz),6.69,55.75,caisse (12dz),76.99,53.465,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-biologique-gros-brun-naturoeuf-31435/
Ferme Burnbrae,Oeuf cuit dur moyen,produits-laitiers,unité (12un),4.69,0.391,caisse (3X12un),12.99,0.361,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-cuit-dur-moyen-ferme-burnbrae-35087/
Les Cancaneuses,Oeuf de canne x6,produits-laitiers,unité (6un),5.29,0.882,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-de-canne-les-cancaneuses-32551/
Ferme Burnbrae,Oeuf extra gros blanc vrac 15 x 12,produits-laitiers,N/A,N/A,N/A,caisse (15dz),41.99,23.328,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-extra-gros-blanc-vrac-ferme-burnbrae-26202/
Ferme Burnbrae,Oeuf gros blanc prestige x12,produits-laitiers,unité (dz),4.19,34.917,caisse (15dz),52.99,29.439,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-blanc-prestige-x12-ferme-burnbrae-26195/
Ferme Burnbrae,Oeuf gros blanc vrac 1/2 caisse,produits-laitiers,N/A,N/A,N/A,caisse (7.5dz),24.49,27.211,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-blanc-vrac-12-caisse-ferme-burnbrae-26318/
Ferme Burnbrae,Oeuf gros blanc vrac 15 x 12,produits-laitiers,N/A,N/A,N/A,caisse (15dz),40.99,22.772,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-blanc-vrac-ferme-burnbrae-26203/
Naturoeuf,Oeuf gros omega 3 x18,produits-laitiers,unité (18un),6.69,0.372,caisse (10X18un),61.99,0.344,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-omega-naturoeuf-26205/
Naturoeuf,Oeuf gros poules en liberté x12,produits-laitiers,unité (dz),4.99,41.583,caisse (15dz),69.99,38.883,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-poules-en-liberte-naturoeuf-26197/
Ferme Burnbrae,Oeuf moyen blanc vrac 15 x 12,produits-laitiers,N/A,N/A,N/A,caisse (15dz),36.99,20.55,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-moyen-blanc-vrac-ferme-burnbrae-26204/
Ferme Burnbrae,Oeuf petit blanc vrac 15 x 12,produits-laitiers,N/A,N/A,N/A,caisse (15dz),30.99,17.217,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-petit-blanc-vrac-ferme-burnbrae-26196/
Naturoeuf,Oeufs biologiques moyens bruns x12,produits-laitiers,unité (dz),6.69,55.75,caisse (15dz),94.49,52.494,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-biologique-moyen-brun-naturoeuf-26200/
Ferme Burnbrae,"Oeufs cuits durs écalés 3,8 kg",produits-laitiers,N/A,N/A,N/A,caisse (3.8kg),24.59,0.647,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeufs-cuits-durs-ecales-ferme-burnbrae-26187/
Ferme P.Brodeur,Oeufs de caille x20,produits-laitiers,unité (20un),5.39,0.269,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-de-caille-ferme-p.brodeur-24523/
Ferme Burnbrae,Oeufs extra gros blancs x12,produits-laitiers,unité (dz),3.69,30.75,caisse (15dz),49.99,27.772,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeufs-extra-gros-blancs-x12-ferme-burnbrae-26184/
Ferme Burnbrae,Oeufs extra gros bruns x12,produits-laitiers,unité (dz),4.29,35.75,caisse (15dz),53.99,29.994,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-extra-gros-brun-ferme-burnbrae-26183/
Ferme Burnbrae,Oeufs gros blancs x12,produits-laitiers,unité (dz),3.49,29.083,caisse (15dz),48.59,26.994,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-gros-blanc-ferme-burnbrae-26198/
Ferme Burnbrae,Oeufs gros blancs x30,produits-laitiers,unité (30un),7.99,0.266,caisse (4X30un),30.99,0.258,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeufs-gros-blancs-ferme-burnbrae-26199/
Ferme Burnbrae,Oeufs moyen blancs x30,produits-laitiers,unité (30un),7.19,0.24,caisse (4X30un),27.99,0.233,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeufs-moyen-blancs-ferme-burnbrae-31412/
Ferme Burnbrae,Oeufs moyens blancs x12,produits-laitiers,unité (dz),3.19,26.583,caisse (15dz),43.69,24.272,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/oeuf/oeuf-moyen-blanc-ferme-burnbrae-26201/
Riviera,Parmesan 2 kg,produits-laitiers,unité (env. 2 kg),20.79,1.039,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-entier-riviera-33094/
Reggiano,"Parmesan de montagne affiné 30 mois 1,3 kg",produits-laitiers,"unité (env. 1,3 kg)",33.99,2.615,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-reggiano-30-mois-coupe-reggiano-15403/
Emma,Parmesan italien,produits-laitiers,"unité (env. 0,75 kg)",22.99,3.065,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-italien-coupe-emma-31710/
Reggiano,Parmesan reggiano 28 mois râpé 450 g,produits-laitiers,"unité (env. 0,45 kg)",31.99,7.109,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-reggiano-28-mois-rape-reggiano-12203/
Reggiano,Parmesan reggiano affiné 28 mois 1 kg,produits-laitiers,unité (env. 1 kg),29.99,2.999,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-reggiano-28-mois-coupe-reggiano-31077/
Reggiano,Parmesan reggiano rapé en pot 500 g,produits-laitiers,"unité (env. 0,5 kg)",35.49,7.098,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-reggiano-rape-pot-reggiano-12202/
Salerno,"Parmesan romano râpé 2,5 kg",produits-laitiers,unité (2.5kg),43.99,1.76,caisse (4x2.5kg),162.99,1.63,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parmesan-romano-rape-salerno-34619/
Galbani,Parmesan râpé 100% 250 g,produits-laitiers,unité (250g),7.99,3.196,caisse (12X250g),85.99,2.866,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parmesan-rape-100-250g-galbani-28988/
Tre Stelle,Parmesan râpé 2 kg,produits-laitiers,unité (2kg),41.99,2.099,caisse (2x2kg),76.99,1.925,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parm-rape-tre-stelle-29824/
ADL,"Parmesan râpé 2,5 kg",produits-laitiers,unité (2.5kg),12.49,0.5,caisse (2X2.5kg),24.99,0.5,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parmesan-rape-adl-34966/
Riviera,Parmesan râpé 400 g,produits-laitiers,"unité (env. 0,4 kg)",24.49,6.122,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-rape-riviera-12224/
Riviera,Parmesan râpé sans lactose 1 kg,produits-laitiers,unité (1kg),34.99,3.499,caisse (5X1kg),125.99,2.52,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parmesan-rape-sans-lactose-riviera-32036/
Riviera,Parmesan râpé sans lactose 170 g,produits-laitiers,unité (170g),5.29,3.112,caisse (12X170g),54.99,2.696,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-rape/parmesan-rape-sans-lactose-riviera-37258/
Riviera,Parmesan sans lactose  400 g,produits-laitiers,"unité (env. 0,4 kg)",22.99,5.747,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/parmesan/parmesan-sans-lactose-coupe-riviera-35654/
Emma,Pecorino Canestrato,produits-laitiers,"unité (env. 0,15 kg)",30.99,20.66,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/pecorino-canestrato-coupe-emma-16116/
Emma,Pecorino Canestrato 1 kg,produits-laitiers,unité (env. 1 kg),27.99,2.799,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/pecorino-canestrato-meule-emma-16115/
Tre Monti,"Pecorino crotonese meule 1,8 kg",produits-laitiers,"unité (env. 1,8 kg)",27.99,1.555,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/pecorino-crotonese-meule-tre-monti-26278/
Emma,Pecorino pepato 13 kg,produits-laitiers,unité (env. 13 kg),31.99,0.246,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/pecorino-pepato-italien-meule-emma-37703/
Emma,Pecorino pepato italien 400 g,produits-laitiers,"unité (env. 0,4 kg)",35.99,8.998,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/pecorino-pepato-italien-coupe-emma-37704/
Salerno,Peperonato 500 g,produits-laitiers,"unité (env. 0,5 kg)",21.99,4.398,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/fromage-de-chevre-peperonato-coupe-salerno-44598/
Tre Stelle,Perles de bocconcini 200 g,produits-laitiers,unité (200g),3.79,1.895,caisse (6X200g),19.99,1.666,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/bocconcini/perles-de-bocconcini-tre-stelle-49481/
Saputo,Perles de bocconcini canadien 200 g,produits-laitiers,unité (200g),5.19,2.595,caisse (6X200g),28.99,2.416,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/bocconcini/perles-de-bocconcini-canadien-saputo-32823/
Saputo,Petit Tuma canadien 500 g,produits-laitiers,"unité (env. 0,5 kg)",18.49,3.698,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/ricotta-et-mascarpone/petit-tuma-canadien-saputo-25914/
Petit Basque,Petit basque brebis 350 g,produits-laitiers,"unité (env. 0,35 kg)",38.69,11.054,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/petit-basque-brebis-coupe-petit-basque-07767/
Arla,"Piave Vecchio 1,4 kg",produits-laitiers,"unité (env. 0,27 kg)",31.75,11.759,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/piave-vecchio-meule-arla-06954/
Arla,Piave Vecchio 250 g,produits-laitiers,"unité (env. 0,25 kg)",34.75,13.9,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/piave-vecchio-coupe-arla-06955/
Agropur,Plateau de raclettes variées 300 g,produits-laitiers,unité (300g),9.99,3.33,caisse (10x300g),90.99,3.033,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/raclette-et-fondue/raclette-plateau-varie-agropur-15318/
Salerno,Pointe de Brie 500 g,produits-laitiers,"unité (env. 0,5 kg)",25.99,5.198,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-brie-rectangle-coupe-salerno-16151/
Galbani,"Provolone 2,5 kg",produits-laitiers,unité (2.5kg),38.99,1.56,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/fromage-provolone-galbani-31082/
Emma,Provolone 620 g,produits-laitiers,unité (620g),12.99,2.095,caisse ,155.89,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-emma-07529/
Saputo,Provolone canadien,produits-laitiers,unité (env. 1 kg),18.49,1.849,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-canadien-coupe-saputo-13227/
Saputo,"Provolone canadien entier 2,5 kg",produits-laitiers,"unité (env. 2,5 kg)",17.49,0.7,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-canadien-entier-saputo-06581/
Aurrichio,Provolone doux 20 kg,produits-laitiers,unité (env. 20 kg),25.99,0.13,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-doux-entier-aurrichio-17928/
Emma,Provolone doux 3 kg,produits-laitiers,unité (env. 3 kg),16.99,0.566,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-doux-meule-emma-36842/
Emma,Provolone doux 300 g,produits-laitiers,"unité (env. 0,3 kg)",19.29,6.43,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/provolone-doux-coupe-emma-36843/
